"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","All Occurrence Behavior Modifier 1","All Occurrence Behavior Modifier 2","All Occurrence Behavior Modifier 3","All Occurrence Behavior Social Modifier","All Occurrence Comment","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 3 Social Modifier","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 5 Name","Interval Channel 5 Value","Interval Channel 5 Social Modifier","Interval Channel 6 Name","Interval Channel 6 Value","Interval Channel 7 Name","Interval Channel 7 Value","Interval Channel 8 Name","Interval Channel 8 Value","Interval Channel 9 Name","Interval Channel 9 Value","Interval Channel 10 Name","Interval Channel 10 Value"
"332","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-20 15:32:00","2018-11-20 15:47:00","2018-11-20 15:41:00","2018-11-20","15:41:00","2018","11","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","9","Inactive","Alert","","","","","","","","","","","","","","","","","","","",""
"332","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-20 15:32:00","2018-11-20 15:47:00","2018-11-20 15:42:00","2018-11-20","15:42:00","2018","11","15","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","10","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"332","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-20 15:32:00","2018-11-20 15:47:00","2018-11-20 15:42:00","2018-11-20","15:42:00","2018","11","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","10","Inactive","Alert","","","","","","","","","","","","","","","","","","","",""
"332","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-20 15:32:00","2018-11-20 15:47:00","2018-11-20 15:43:00","2018-11-20","15:43:00","2018","11","15","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","11","Inactive","Alert","","","","","","","","","","","","","","","","","","","",""
"332","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-20 15:32:00","2018-11-20 15:47:00","2018-11-20 15:43:00","2018-11-20","15:43:00","2018","11","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","11","Inactive","Alert","","","","","","","","","","","","","","","","","","","",""
"332","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-20 15:32:00","2018-11-20 15:47:00","2018-11-20 15:44:00","2018-11-20","15:44:00","2018","11","15","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","12","Inactive","Alert","","","","","","","","","","","","","","","","","","","",""
"332","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-20 15:32:00","2018-11-20 15:47:00","2018-11-20 15:44:00","2018-11-20","15:44:00","2018","11","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","12","Inactive","Alert","","","","","","","","","","","","","","","","","","","",""
"332","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-20 15:32:00","2018-11-20 15:47:00","2018-11-20 15:45:00","2018-11-20","15:45:00","2018","11","15","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","13","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"332","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-20 15:32:00","2018-11-20 15:47:00","2018-11-20 15:45:00","2018-11-20","15:45:00","2018","11","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","13","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"332","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-20 15:32:00","2018-11-20 15:47:00","2018-11-20 15:46:00","2018-11-20","15:46:00","2018","11","15","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","14","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"332","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-20 15:32:00","2018-11-20 15:47:00","2018-11-20 15:46:00","2018-11-20","15:46:00","2018","11","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","14","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"332","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-20 15:32:00","2018-11-20 15:47:00","2018-11-20 15:47:00","2018-11-20","15:47:00","2018","11","15","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","15","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"332","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2018-11-20 15:32:00","2018-11-20 15:47:00","2018-11-20 15:47:00","2018-11-20","15:47:00","2018","11","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","15","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:45:25","2018-12-16","14:45:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","1","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:45:25","2018-12-16","14:45:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","1","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:46:25","2018-12-16","14:46:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","2","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:46:25","2018-12-16","14:46:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","2","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:47:25","2018-12-16","14:47:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","3","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:47:25","2018-12-16","14:47:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","3","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:48:25","2018-12-16","14:48:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","4","Inactive","Alert","","","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:48:25","2018-12-16","14:48:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","4","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:49:26","2018-12-16","14:49:26","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","5","Inactive","Alert","","","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:49:26","2018-12-16","14:49:26","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","5","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:50:25","2018-12-16","14:50:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","6","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:50:25","2018-12-16","14:50:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","6","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:51:25","2018-12-16","14:51:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","7","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:51:25","2018-12-16","14:51:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","7","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:52:25","2018-12-16","14:52:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","8","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:52:25","2018-12-16","14:52:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","8","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:53:25","2018-12-16","14:53:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","9","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:53:25","2018-12-16","14:53:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","9","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:54:25","2018-12-16","14:54:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","10","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:54:25","2018-12-16","14:54:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","10","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:55:25","2018-12-16","14:55:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","11","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:55:25","2018-12-16","14:55:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","11","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:56:26","2018-12-16","14:56:26","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","12","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:56:26","2018-12-16","14:56:26","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","12","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:57:25","2018-12-16","14:57:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","13","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:57:25","2018-12-16","14:57:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","13","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:58:25","2018-12-16","14:58:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","14","","","","","","","","","","","","","","","Exploratory & Feeding","Sniff","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:58:25","2018-12-16","14:58:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","14","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:59:25","2018-12-16","14:59:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","15","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"375","Maned Wolf","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-12-16 14:44:25","2018-12-16 14:59:25","2018-12-16 14:59:25","2018-12-16","14:59:25","2018","12","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","15","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:41:16","2019-02-04","15:41:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","1","Inactive","Alert","","","","","","","","","","","","","","","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:41:16","2019-02-04","15:41:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","1","Inactive","Alert","","","","","","","","","","","","","","","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:42:16","2019-02-04","15:42:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","2","Inactive","Alert","","","","","","","","","","","","","","","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:42:16","2019-02-04","15:42:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","2","Inactive","Alert","","","","","","","","","","","","","","","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:43:16","2019-02-04","15:43:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","3","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:43:16","2019-02-04","15:43:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","3","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:44:16","2019-02-04","15:44:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","4","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:44:16","2019-02-04","15:44:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","4","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:45:16","2019-02-04","15:45:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","5","Inactive","Alert","","","","","","","","","","","","","","","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:45:16","2019-02-04","15:45:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","5","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:46:16","2019-02-04","15:46:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","6","","","","","","","","","","","","","","","Exploratory & Feeding","Sniff","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:46:16","2019-02-04","15:46:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","6","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:47:16","2019-02-04","15:47:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","7","Inactive","Alert","","","","","","","","","","","","","","","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:47:16","2019-02-04","15:47:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","7","Inactive","Alert","","","","","","","","","","","","","","","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:48:16","2019-02-04","15:48:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","8","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:48:16","2019-02-04","15:48:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","8","","","","","Social","Scent marking","","","","","","","","","","","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:49:16","2019-02-04","15:49:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","9","","","","","Social","Scent marking","","","","","","","","","","","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:49:16","2019-02-04","15:49:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","9","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:50:16","2019-02-04","15:50:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","10","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:50:16","2019-02-04","15:50:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","10","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:51:16","2019-02-04","15:51:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","11","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:51:16","2019-02-04","15:51:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","11","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:52:16","2019-02-04","15:52:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","12","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:53:16","2019-02-04","15:53:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","13","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:54:16","2019-02-04","15:54:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","14","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"420","Maned Wolf","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-04 15:40:16","2019-02-04 15:55:16","2019-02-04 15:55:16","2019-02-04","15:55:16","2019","2","15","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","15","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"540","Maned Wolf","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-23 14:08:39","2019-03-23 14:23:39","2019-03-23 14:09:39","2019-03-23","14:09:39","2019","3","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","1","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"540","Maned Wolf","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-23 14:08:39","2019-03-23 14:23:39","2019-03-23 14:10:39","2019-03-23","14:10:39","2019","3","14","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","2","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"540","Maned Wolf","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-23 14:08:39","2019-03-23 14:23:39","2019-03-23 14:11:39","2019-03-23","14:11:39","2019","3","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","3","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"540","Maned Wolf","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-23 14:08:39","2019-03-23 14:23:39","","","","","","","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","4","","","","","","","","","","","","","","","","","","","","","",""
"540","Maned Wolf","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-23 14:08:39","2019-03-23 14:23:39","","","","","","","Cayenne,Arisco","15.00","","600x600","","Interval","Cayenne","","","","","","","4","","","","","","","","","","","","","","","","","","","","","",""
"540","Maned Wolf","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-23 14:08:39","2019-03-23 14:23:39","2019-03-23 14:13:39","2019-03-23","14:13:39","2019","3","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","5","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"540","Maned Wolf","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-23 14:08:39","2019-03-23 14:23:39","2019-03-23 14:14:39","2019-03-23","14:14:39","2019","3","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","6","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"540","Maned Wolf","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-23 14:08:39","2019-03-23 14:23:39","2019-03-23 14:15:39","2019-03-23","14:15:39","2019","3","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","7","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
"540","Maned Wolf","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-23 14:08:39","2019-03-23 14:23:39","2019-03-23 14:16:39","2019-03-23","14:16:39","2019","3","14","Cayenne,Arisco","15.00","","600x600","","Interval","Arisco","","","","","","","8","Inactive","Resting","","","","","","","","","","","","","","","","","","","",""
