"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 1 Social Modifier","Interval Channel 2 Name","Interval Channel 2 Value"
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Toby","","3","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","4","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Toby","","4","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","5","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Toby","","5","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","6","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Toby","","6","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","7","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Toby","","7","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","8","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Toby","","8","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","9","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Toby","","9","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","10","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Toby","","10","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","11","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Toby","","11","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","12","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Toby","","12","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","13","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Toby","","13","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","14","","","","",""
"747","NA Porcupine","Katie Glatfelter","8bbe7ea6-054c-43d5-9ef9-9ab14f98db10","2019-02-02 15:06:25","2019-02-02 15:21:25","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Toby","","14","","","","",""
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:19:13","2019-03-15","11:19:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","1","Active","Smelling/sniffing","","",""
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:19:13","2019-03-15","11:19:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","1","","","","Inactive","Resting/sleeping"
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:20:13","2019-03-15","11:20:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","2","Active","Moving on ground","","",""
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:20:13","2019-03-15","11:20:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","2","","","","Inactive","Resting/sleeping"
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:21:13","2019-03-15","11:21:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","3","Active","Moving on ground","","",""
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:21:13","2019-03-15","11:21:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","3","","","","Inactive","Resting/sleeping"
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:22:13","2019-03-15","11:22:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","4","Active","Moving on ground","","",""
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:22:13","2019-03-15","11:22:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","4","","","","Inactive","Resting/sleeping"
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:23:13","2019-03-15","11:23:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","5","Active","Raising quills","","",""
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:23:13","2019-03-15","11:23:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","5","","","","Inactive","Resting/sleeping"
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:24:13","2019-03-15","11:24:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","6","Active","Moving on ground","","",""
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:24:13","2019-03-15","11:24:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","6","","","","Inactive","Resting/sleeping"
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:25:13","2019-03-15","11:25:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","7","Active","Smelling/sniffing","","",""
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:25:13","2019-03-15","11:25:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","7","","","","Inactive","Resting/sleeping"
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:26:13","2019-03-15","11:26:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","8","Active","Smelling/sniffing","","",""
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:26:13","2019-03-15","11:26:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","8","","","","Inactive","Resting/sleeping"
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:27:13","2019-03-15","11:27:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","9","Active","Smelling/sniffing","","",""
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:27:13","2019-03-15","11:27:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","9","","","","Inactive","Resting/sleeping"
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:28:13","2019-03-15","11:28:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","10","Active","Moving on ground","","",""
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:28:13","2019-03-15","11:28:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","10","","","","Inactive","Resting/sleeping"
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:29:13","2019-03-15","11:29:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","11","Active","Smelling/sniffing","","",""
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:29:13","2019-03-15","11:29:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","11","","","","Inactive","Resting/sleeping"
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:30:13","2019-03-15","11:30:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","12","Active","Smelling/sniffing","","",""
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:30:13","2019-03-15","11:30:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","12","","","","Inactive","Resting/sleeping"
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:31:13","2019-03-15","11:31:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","13","Active","Smelling/sniffing","","",""
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:31:13","2019-03-15","11:31:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","13","","","","Inactive","Resting/sleeping"
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:32:13","2019-03-15","11:32:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","14","Active","Smelling/sniffing","","",""
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","2019-03-15 11:32:13","2019-03-15","11:32:13","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","14","","","","Inactive","Resting/sleeping"
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","15","","","","",""
"562","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-15 11:18:13","2019-03-15 11:33:13","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Toby","","15","","","","",""
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:17:54","2019-03-22","11:17:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","1","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:17:54","2019-03-22","11:17:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","1","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:18:54","2019-03-22","11:18:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","2","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:18:54","2019-03-22","11:18:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","2","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:19:54","2019-03-22","11:19:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","3","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:19:54","2019-03-22","11:19:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","3","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:20:54","2019-03-22","11:20:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","4","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:20:54","2019-03-22","11:20:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","4","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:21:54","2019-03-22","11:21:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","5","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:21:54","2019-03-22","11:21:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","5","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:22:54","2019-03-22","11:22:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","6","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:22:54","2019-03-22","11:22:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","6","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:23:54","2019-03-22","11:23:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","7","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:23:54","2019-03-22","11:23:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","7","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:24:54","2019-03-22","11:24:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","8","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:24:54","2019-03-22","11:24:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","8","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:25:54","2019-03-22","11:25:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","9","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:25:54","2019-03-22","11:25:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","9","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:26:54","2019-03-22","11:26:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","10","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:26:54","2019-03-22","11:26:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","10","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:27:54","2019-03-22","11:27:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","11","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:27:54","2019-03-22","11:27:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","11","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:28:54","2019-03-22","11:28:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","12","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:28:54","2019-03-22","11:28:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","12","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:29:54","2019-03-22","11:29:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","13","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:29:54","2019-03-22","11:29:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","13","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:30:54","2019-03-22","11:30:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","14","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","2019-03-22 11:30:54","2019-03-22","11:30:54","2019","3","11","Igloo,Toby","15.00","","600x600","","Interval","Toby","","14","","","","Inactive","Resting/sleeping"
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","15","","","","",""
"537","NA Porcupine","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-03-22 11:16:54","2019-03-22 11:31:54","","","","","","","Igloo,Toby","15.00","","600x600","","Interval","Toby","","15","","","","",""
"569","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-29 14:13:08","2019-03-29 14:28:08","2019-03-29 14:14:08","2019-03-29","14:14:08","2019","3","14","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","1","","","","Inactive","Resting/sleeping"
"569","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-29 14:13:08","2019-03-29 14:28:08","2019-03-29 14:14:08","2019-03-29","14:14:08","2019","3","14","Igloo,Toby","15.00","","600x600","","Interval","Toby","","1","","","","Inactive","Resting/sleeping"
"569","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-29 14:13:08","2019-03-29 14:28:08","2019-03-29 14:15:08","2019-03-29","14:15:08","2019","3","14","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","2","","","","Inactive","Resting/sleeping"
"569","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-29 14:13:08","2019-03-29 14:28:08","2019-03-29 14:15:08","2019-03-29","14:15:08","2019","3","14","Igloo,Toby","15.00","","600x600","","Interval","Toby","","2","","","","Inactive","Resting/sleeping"
"569","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-29 14:13:08","2019-03-29 14:28:08","2019-03-29 14:16:08","2019-03-29","14:16:08","2019","3","14","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","3","","","","Inactive","Resting/sleeping"
"569","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-29 14:13:08","2019-03-29 14:28:08","2019-03-29 14:16:08","2019-03-29","14:16:08","2019","3","14","Igloo,Toby","15.00","","600x600","","Interval","Toby","","3","","","","Inactive","Resting/sleeping"
"569","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-29 14:13:08","2019-03-29 14:28:08","2019-03-29 14:17:08","2019-03-29","14:17:08","2019","3","14","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","4","","","","Inactive","Resting/sleeping"
"569","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-29 14:13:08","2019-03-29 14:28:08","2019-03-29 14:17:08","2019-03-29","14:17:08","2019","3","14","Igloo,Toby","15.00","","600x600","","Interval","Toby","","4","","","","Inactive","Resting/sleeping"
"569","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-29 14:13:08","2019-03-29 14:28:08","2019-03-29 14:18:08","2019-03-29","14:18:08","2019","3","14","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","5","","","","Inactive","Resting/sleeping"
"569","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-29 14:13:08","2019-03-29 14:28:08","2019-03-29 14:18:08","2019-03-29","14:18:08","2019","3","14","Igloo,Toby","15.00","","600x600","","Interval","Toby","","5","","","","Inactive","Resting/sleeping"
"569","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-29 14:13:08","2019-03-29 14:28:08","2019-03-29 14:19:08","2019-03-29","14:19:08","2019","3","14","Igloo,Toby","15.00","","600x600","","Interval","Igloo","","6","","","","Inactive","Resting/sleeping"
"569","NA Porcupine","Katie Glatfelter","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-03-29 14:13:08","2019-03-29 14:28:08","2019-03-29 14:19:08","2019-03-29","14:19:08","2019","3","14","Igloo,Toby","15.00","","600x600","","Interval","Toby","","6","","","","Inactive","Resting/sleeping"
