"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","All Occurrence Comment","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 1 Social Modifier","Interval Channel 2 Name","Interval Channel 2 Value"
"670","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-11 09:53:23","2019-05-11 10:08:23","2019-05-11 10:03:23","2019-05-11","10:03:23","2019","5","10","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","10","","","","Inactive","Resting/sleeping"
"670","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-11 09:53:23","2019-05-11 10:08:23","2019-05-11 10:04:23","2019-05-11","10:04:23","2019","5","10","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","11","Active","Motion","","",""
"670","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-11 09:53:23","2019-05-11 10:08:23","2019-05-11 10:05:23","2019-05-11","10:05:23","2019","5","10","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","12","Active","Motion","","",""
"670","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-11 09:53:23","2019-05-11 10:08:23","2019-05-11 10:06:23","2019-05-11","10:06:23","2019","5","10","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","13","Active","Motion","","",""
"670","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-11 09:53:23","2019-05-11 10:08:23","2019-05-11 10:07:23","2019-05-11","10:07:23","2019","5","10","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","14","Active","Motion","","",""
"670","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-11 09:53:23","2019-05-11 10:08:23","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Leela","","","15","","","","",""
"670","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-11 09:53:23","2019-05-11 10:08:23","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Phi","","","15","","","","",""
"670","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-11 09:53:23","2019-05-11 10:08:23","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","15","","","","",""
"670","Red Panda","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-11 09:53:23","2019-05-11 10:08:23","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Yanni","","","15","","","","",""
"697","Red Panda","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-05-20 14:29:27","2019-05-20 14:44:27","2019-05-20 14:30:27","2019-05-20","14:30:27","2019","5","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","1","","","","Inactive","Resting/sleeping"
"697","Red Panda","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-05-20 14:29:27","2019-05-20 14:44:27","2019-05-20 14:31:27","2019-05-20","14:31:27","2019","5","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","2","Active","Motion","","Inactive","Resting/sleeping"
"697","Red Panda","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-05-20 14:29:27","2019-05-20 14:44:27","2019-05-20 14:32:27","2019-05-20","14:32:27","2019","5","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","3","","","","Inactive","Resting/sleeping"
"697","Red Panda","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-05-20 14:29:27","2019-05-20 14:44:27","2019-05-20 14:33:27","2019-05-20","14:33:27","2019","5","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","4","","","","Inactive","Resting/sleeping"
"697","Red Panda","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-05-20 14:29:27","2019-05-20 14:44:27","2019-05-20 14:34:27","2019-05-20","14:34:27","2019","5","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","5","","","","Inactive","Resting/sleeping"
"697","Red Panda","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-05-20 14:29:27","2019-05-20 14:44:27","2019-05-20 14:35:27","2019-05-20","14:35:27","2019","5","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","6","","","","Inactive","Resting/sleeping"
"697","Red Panda","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-05-20 14:29:27","2019-05-20 14:44:27","2019-05-20 14:36:27","2019-05-20","14:36:27","2019","5","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","7","","","","Inactive","Resting/sleeping"
"697","Red Panda","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-05-20 14:29:27","2019-05-20 14:44:27","2019-05-20 14:37:27","2019-05-20","14:37:27","2019","5","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","8","","","","Inactive","Resting/sleeping"
"697","Red Panda","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-05-20 14:29:27","2019-05-20 14:44:27","2019-05-20 14:38:27","2019-05-20","14:38:27","2019","5","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","9","","","","Inactive","Resting/sleeping"
"697","Red Panda","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-05-20 14:29:27","2019-05-20 14:44:27","2019-05-20 14:39:27","2019-05-20","14:39:27","2019","5","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","10","","","","Inactive","Resting/sleeping"
"697","Red Panda","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-05-20 14:29:27","2019-05-20 14:44:27","2019-05-20 14:40:27","2019-05-20","14:40:27","2019","5","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","11","","","","Inactive","Resting/sleeping"
"697","Red Panda","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-05-20 14:29:27","2019-05-20 14:44:27","2019-05-20 14:41:27","2019-05-20","14:41:27","2019","5","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","12","","","","Inactive","Resting/sleeping"
"697","Red Panda","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-05-20 14:29:27","2019-05-20 14:44:27","2019-05-20 14:42:27","2019-05-20","14:42:27","2019","5","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","13","","","","Inactive","Resting/sleeping"
"697","Red Panda","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-05-20 14:29:27","2019-05-20 14:44:27","2019-05-20 14:43:27","2019-05-20","14:43:27","2019","5","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","14","","","","Inactive","Resting/sleeping"
"697","Red Panda","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-05-20 14:29:27","2019-05-20 14:44:27","2019-05-20 14:44:27","2019-05-20","14:44:27","2019","5","14","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","15","","","","Inactive","Resting/sleeping"
"811","Red Panda","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-13 10:50:12","2019-06-13 11:05:12","2019-06-13 10:51:12","2019-06-13","10:51:12","2019","6","10","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","1","","","","Inactive","Resting/sleeping"
"811","Red Panda","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-13 10:50:12","2019-06-13 11:05:12","2019-06-13 10:52:12","2019-06-13","10:52:12","2019","6","10","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","2","","","","Inactive","Resting/sleeping"
"811","Red Panda","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-13 10:50:12","2019-06-13 11:05:12","2019-06-13 10:53:12","2019-06-13","10:53:12","2019","6","10","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","3","","","","Inactive","Resting/sleeping"
"811","Red Panda","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-13 10:50:12","2019-06-13 11:05:12","2019-06-13 10:54:12","2019-06-13","10:54:12","2019","6","10","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","4","","","","Inactive","Resting/sleeping"
"811","Red Panda","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-13 10:50:12","2019-06-13 11:05:12","2019-06-13 10:55:12","2019-06-13","10:55:12","2019","6","10","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","5","","","","Inactive","Resting/sleeping"
"811","Red Panda","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-13 10:50:12","2019-06-13 11:05:12","2019-06-13 10:56:12","2019-06-13","10:56:12","2019","6","10","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","6","","","","Inactive","Resting/sleeping"
"811","Red Panda","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-13 10:50:12","2019-06-13 11:05:12","2019-06-13 10:57:12","2019-06-13","10:57:12","2019","6","10","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","7","","","","Inactive","Resting/sleeping"
"811","Red Panda","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-13 10:50:12","2019-06-13 11:05:12","2019-06-13 10:58:12","2019-06-13","10:58:12","2019","6","10","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","8","","","","Inactive","Resting/sleeping"
"811","Red Panda","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-13 10:50:12","2019-06-13 11:05:12","2019-06-13 10:59:12","2019-06-13","10:59:12","2019","6","10","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","9","","","","Inactive","Resting/sleeping"
"811","Red Panda","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-13 10:50:12","2019-06-13 11:05:12","2019-06-13 11:00:12","2019-06-13","11:00:12","2019","6","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","10","","","","Inactive","Resting/sleeping"
"811","Red Panda","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-13 10:50:12","2019-06-13 11:05:12","2019-06-13 11:01:12","2019-06-13","11:01:12","2019","6","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","11","","","","Inactive","Resting/sleeping"
"811","Red Panda","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-13 10:50:12","2019-06-13 11:05:12","2019-06-13 11:02:12","2019-06-13","11:02:12","2019","6","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","12","","","","Inactive","Resting/sleeping"
"811","Red Panda","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-13 10:50:12","2019-06-13 11:05:12","2019-06-13 11:03:12","2019-06-13","11:03:12","2019","6","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","13","","","","Inactive","Resting/sleeping"
"811","Red Panda","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-13 10:50:12","2019-06-13 11:05:12","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Leela","","","14","","","","",""
"811","Red Panda","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-13 10:50:12","2019-06-13 11:05:12","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Phi","","","14","","","","",""
"811","Red Panda","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-13 10:50:12","2019-06-13 11:05:12","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","14","","","","",""
"811","Red Panda","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-13 10:50:12","2019-06-13 11:05:12","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Yanni","","","14","","","","",""
"811","Red Panda","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-13 10:50:12","2019-06-13 11:05:12","2019-06-13 11:05:12","2019-06-13","11:05:12","2019","6","11","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","15","","","","Inactive","Resting/sleeping"
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Leela","","","1","","","","",""
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Phi","","","1","","","","",""
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","1","","","","",""
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Yanni","","","1","","","","",""
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","2019-06-19 13:33:53","2019-06-19","13:33:53","2019","6","13","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","2","","","","Inactive","Resting/sleeping"
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","2019-06-19 13:34:53","2019-06-19","13:34:53","2019","6","13","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","3","","","","Inactive","Resting/sleeping"
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","2019-06-19 13:35:53","2019-06-19","13:35:53","2019","6","13","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","4","","","","Inactive","Resting/sleeping"
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","2019-06-19 13:36:53","2019-06-19","13:36:53","2019","6","13","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","5","","","","Inactive","Resting/sleeping"
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","2019-06-19 13:37:53","2019-06-19","13:37:53","2019","6","13","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","6","","","","Inactive","Resting/sleeping"
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","2019-06-19 13:38:53","2019-06-19","13:38:53","2019","6","13","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","7","","","","Inactive","Resting/sleeping"
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","2019-06-19 13:39:53","2019-06-19","13:39:53","2019","6","13","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","8","","","","Inactive","Resting/sleeping"
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","2019-06-19 13:40:53","2019-06-19","13:40:53","2019","6","13","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","9","","","","Inactive","Resting/sleeping"
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","2019-06-19 13:41:53","2019-06-19","13:41:53","2019","6","13","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","10","","","","Inactive","Resting/sleeping"
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","2019-06-19 13:42:53","2019-06-19","13:42:53","2019","6","13","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","11","","","","Inactive","Resting/sleeping"
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","2019-06-19 13:43:53","2019-06-19","13:43:53","2019","6","13","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","12","","","","Inactive","Resting/sleeping"
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","2019-06-19 13:44:53","2019-06-19","13:44:53","2019","6","13","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","13","","","","Inactive","Resting/sleeping"
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","2019-06-19 13:45:53","2019-06-19","13:45:53","2019","6","13","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","14","","","","Inactive","Resting/sleeping"
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Leela","","","15","","","","",""
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Phi","","","15","","","","",""
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Tusa","","","15","","","","",""
"842","Red Panda","Katie Glatfelter","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-19 13:31:53","2019-06-19 13:46:53","","","","","","","Phi,Leela,Yanni,Tusa","15.00","","600x600","","Interval","Yanni","","","15","","","","",""
