"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 1 Social Modifier","Interval Channel 2 Name","Interval Channel 2 Value"
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:48:00","2018-03-13","13:48:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","14","Active","Grooming","Suzy","",""
"101","Gibbons","Gina Gley","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-13 13:33:59","2018-03-13 13:48:59","2018-03-13 13:48:00","2018-03-13","13:48:00","2018","3","13","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","14","","","","Inactive","Resting"
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:03:05","2018-03-18","15:03:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","1","Active","Brachiating","","Inactive","Resting"
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:03:05","2018-03-18","15:03:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","1","Active","Brachiating","","",""
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:04:05","2018-03-18","15:04:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","2","","","","Inactive","Resting"
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:04:05","2018-03-18","15:04:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","2","","","","Inactive","Resting"
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:05:05","2018-03-18","15:05:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","3","","","","Inactive","Resting"
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:05:05","2018-03-18","15:05:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","3","","","","Inactive","Resting"
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:06:05","2018-03-18","15:06:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","4","","","","Inactive","Resting"
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:06:05","2018-03-18","15:06:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","4","","","","Inactive","Resting"
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:07:05","2018-03-18","15:07:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","5","","","","Inactive","Resting"
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:07:05","2018-03-18","15:07:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","5","","","","Inactive","Resting"
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:08:05","2018-03-18","15:08:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","6","Active","Brachiating","","Inactive","Resting"
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:08:05","2018-03-18","15:08:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","6","Active","Guest Interaction","","",""
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:09:05","2018-03-18","15:09:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","7","Active","Eating","","Inactive","Resting"
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:09:05","2018-03-18","15:09:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","7","Active","Brachiating","","",""
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:10:05","2018-03-18","15:10:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","8","Active","Eating","","",""
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:10:05","2018-03-18","15:10:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","8","Active","Eating","","",""
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:11:05","2018-03-18","15:11:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","9","Active","Eating","","",""
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:11:05","2018-03-18","15:11:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","9","Active","Eating","","",""
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:12:05","2018-03-18","15:12:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","10","Active","Guest Interaction","","Inactive","Resting"
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:12:05","2018-03-18","15:12:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","10","Active","Eating","","",""
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:13:05","2018-03-18","15:13:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","11","","","","Inactive","Resting"
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:13:05","2018-03-18","15:13:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","11","Active","Guest Interaction","","Inactive","Resting"
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:14:05","2018-03-18","15:14:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","12","Active","Brachiating","","Inactive","Resting"
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:14:05","2018-03-18","15:14:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","12","Active","Brachiating","","Inactive","Resting"
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:15:05","2018-03-18","15:15:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","13","Active","Guest Interaction","","Inactive","Resting"
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:15:05","2018-03-18","15:15:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Suzy","13","Active","Guest Interaction","","",""
"106","Gibbons","Anna Anderson","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-03-18 15:02:04","2018-03-18 15:17:04","2018-03-18 15:16:05","2018-03-18","15:16:05","2018","3","15","Suzy,Rocket","15.00","","600x600","","Interval","Rocket","14","Active","Eating","","Inactive","Resting"
