"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 3 Social Modifier","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 4 Social Modifier","Interval Channel 5 Name","Interval Channel 5 Value","Interval Channel 5 Social Modifier","Interval Channel 6 Name","Interval Channel 6 Value","Interval Channel 7 Name","Interval Channel 7 Value","Interval Channel 8 Name","Interval Channel 8 Value","Interval Channel 9 Name","Interval Channel 9 Value","Interval Channel 10 Name","Interval Channel 10 Value"
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:39:29","2019-06-11","14:39:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Presley","","4","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:40:29","2019-06-11","14:40:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Cleo","","5","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:40:29","2019-06-11","14:40:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Presley","","5","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:41:29","2019-06-11","14:41:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Cleo","","6","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:41:29","2019-06-11","14:41:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Presley","","6","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:42:29","2019-06-11","14:42:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Cleo","","7","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:42:29","2019-06-11","14:42:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Presley","","7","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:43:29","2019-06-11","14:43:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Cleo","","8","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:43:29","2019-06-11","14:43:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Presley","","8","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:44:29","2019-06-11","14:44:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Cleo","","9","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:44:29","2019-06-11","14:44:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Presley","","9","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:45:29","2019-06-11","14:45:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Cleo","","10","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:45:29","2019-06-11","14:45:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Presley","","10","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:46:29","2019-06-11","14:46:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Cleo","","11","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:46:29","2019-06-11","14:46:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Presley","","11","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:47:29","2019-06-11","14:47:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Cleo","","12","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:47:29","2019-06-11","14:47:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Presley","","12","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:48:29","2019-06-11","14:48:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Cleo","","13","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:48:29","2019-06-11","14:48:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Presley","","13","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:49:29","2019-06-11","14:49:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Cleo","","14","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:49:29","2019-06-11","14:49:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Presley","","14","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:50:29","2019-06-11","14:50:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Cleo","","15","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"989","Camels","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-06-11 14:35:29","2019-06-11 14:50:29","2019-06-11 14:50:29","2019-06-11","14:50:29","2019","6","14","Cleo,Presley","15.00","","600x600","Intern: Dee Soliman","Interval","Presley","","15","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"830","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-25 09:39:46","2019-06-25 09:54:46","2019-06-25 09:40:46","2019-06-25","09:40:46","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","1","","","Locomotion","Walking","","","","","","","","","","","","","","Stereotypic","Pacing","","","",""
"830","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-25 09:39:46","2019-06-25 09:54:46","2019-06-25 09:41:46","2019-06-25","09:41:46","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","2","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"830","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-25 09:39:46","2019-06-25 09:54:46","2019-06-25 09:42:46","2019-06-25","09:42:46","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","3","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"830","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-25 09:39:46","2019-06-25 09:54:46","2019-06-25 09:43:46","2019-06-25","09:43:46","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","4","","","Locomotion","Walking","Social","Play","Cleo","","","","","","","","","","","","","","","",""
"830","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-25 09:39:46","2019-06-25 09:54:46","2019-06-25 09:44:46","2019-06-25","09:44:46","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","5","","","Locomotion","Walking","","","","","","","","","","","","","","Stereotypic","Pacing","","","",""
"830","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-25 09:39:46","2019-06-25 09:54:46","2019-06-25 09:45:46","2019-06-25","09:45:46","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","6","","","","","","","","","","","Agonistic","Aggression","","","","","","","","","","",""
"830","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-25 09:39:46","2019-06-25 09:54:46","2019-06-25 09:46:46","2019-06-25","09:46:46","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","7","","","","","","","","","","","","","","","","","","","","Enrichment-based","Observation","",""
"830","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-25 09:39:46","2019-06-25 09:54:46","2019-06-25 09:47:46","2019-06-25","09:47:46","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","8","","","Locomotion","Run","","","","","","","","","","","","","","","","Enrichment-based","Observation","",""
"830","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-25 09:39:46","2019-06-25 09:54:46","2019-06-25 09:48:46","2019-06-25","09:48:46","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","9","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"830","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-25 09:39:46","2019-06-25 09:54:46","2019-06-25 09:49:46","2019-06-25","09:49:46","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","10","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"830","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-25 09:39:46","2019-06-25 09:54:46","2019-06-25 09:50:46","2019-06-25","09:50:46","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","11","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"830","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-25 09:39:46","2019-06-25 09:54:46","2019-06-25 09:51:46","2019-06-25","09:51:46","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","12","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"830","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-25 09:39:46","2019-06-25 09:54:46","2019-06-25 09:52:46","2019-06-25","09:52:46","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","13","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"830","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-25 09:39:46","2019-06-25 09:54:46","2019-06-25 09:53:46","2019-06-25","09:53:46","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Presley","","14","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"830","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-25 09:39:46","2019-06-25 09:54:46","","","","","","","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","15","","","","","","","","","","","","","","","","","","","","","","",""
"830","Camels","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-25 09:39:46","2019-06-25 09:54:46","","","","","","","Cleo,Presley","15.00","","600x600","","Interval","Presley","","15","","","","","","","","","","","","","","","","","","","","","","",""
"1090","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-25 09:40:02","","2019-06-25 09:41:02","2019-06-25","09:41:02","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","1","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"1090","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-25 09:40:02","","2019-06-25 09:42:02","2019-06-25","09:42:02","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","2","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1090","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-25 09:40:02","","2019-06-25 09:43:02","2019-06-25","09:43:02","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","3","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"1090","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-25 09:40:02","","2019-06-25 09:44:02","2019-06-25","09:44:02","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","4","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1090","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-25 09:40:02","","2019-06-25 09:45:02","2019-06-25","09:45:02","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","5","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1090","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-25 09:40:02","","2019-06-25 09:46:02","2019-06-25","09:46:02","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","6","","","","","Social","Vocalization","","","","","","","","","","","","","","","","",""
"1090","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-25 09:40:02","","2019-06-25 09:47:02","2019-06-25","09:47:02","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","7","","","","","","","","","","","","","","","","","","","","Enrichment-based","Interaction","",""
"1090","Camels","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-25 09:40:02","","2019-06-25 09:48:02","2019-06-25","09:48:02","2019","6","9","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","8","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:08:08","2019-06-28","14:08:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","1","Inactive","Resting","","","","","","","","","","","","","","","","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:08:08","2019-06-28","14:08:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","1","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:09:08","2019-06-28","14:09:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","2","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:09:08","2019-06-28","14:09:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","2","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:10:08","2019-06-28","14:10:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","3","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:10:08","2019-06-28","14:10:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","3","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:11:08","2019-06-28","14:11:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","4","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:11:08","2019-06-28","14:11:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","4","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:12:08","2019-06-28","14:12:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","5","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:12:08","2019-06-28","14:12:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","5","","","Locomotion","Walking","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:13:08","2019-06-28","14:13:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","6","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:13:08","2019-06-28","14:13:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","6","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:14:08","2019-06-28","14:14:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","7","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:14:08","2019-06-28","14:14:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","7","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:15:08","2019-06-28","14:15:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","8","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:15:08","2019-06-28","14:15:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","8","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:16:08","2019-06-28","14:16:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","9","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:16:08","2019-06-28","14:16:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","9","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:17:08","2019-06-28","14:17:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","10","","","Locomotion","Walking","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:17:08","2019-06-28","14:17:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","10","Inactive","Alert","","","","","","","","","","","","","","","","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:18:08","2019-06-28","14:18:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","11","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:18:08","2019-06-28","14:18:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","11","","","Locomotion","Walking","","","","","","","","","","","","","","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:19:08","2019-06-28","14:19:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","12","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:19:08","2019-06-28","14:19:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","12","","","","","","","","","","","","","","","","Exploratory & Feeding","Object Manipulation","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:20:08","2019-06-28","14:20:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","13","","","Locomotion","Walking","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:20:08","2019-06-28","14:20:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","13","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:21:08","2019-06-28","14:21:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","14","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:21:08","2019-06-28","14:21:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","14","","","","","","","","","","","","","","","","Exploratory & Feeding","Object Manipulation","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:22:08","2019-06-28","14:22:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","15","","","Locomotion","Walking","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"1094","Camels","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-28 14:07:08","2019-06-28 14:22:08","2019-06-28 14:22:08","2019-06-28","14:22:08","2019","6","14","Cleo,Presley","15.00","","600x600","","Interval","Presley","","15","","","","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"892","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-04 13:16:39","2019-07-04 13:31:39","2019-07-04 13:17:39","2019-07-04","13:17:39","2019","7","13","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","1","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
"892","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-04 13:16:39","2019-07-04 13:31:39","2019-07-04 13:17:39","2019-07-04","13:17:39","2019","7","13","Cleo,Presley","15.00","","600x600","","Interval","Presley","","1","","","Locomotion","Walking","","","","","","","","","","Maintenance","Rubbing","Exploratory & Feeding","Consumption","","","","","",""
"892","Camels","Anna Anderson","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-04 13:16:39","2019-07-04 13:31:39","2019-07-04 13:18:39","2019-07-04","13:18:39","2019","7","13","Cleo,Presley","15.00","","600x600","","Interval","Cleo","","2","Inactive","Ruminating","","","","","","","","","","","","","","","","","","","","",""
