"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 3 Social Modifier","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 5 Name","Interval Channel 5 Value","Interval Channel 6 Name","Interval Channel 6 Value","Interval Channel 7 Name","Interval Channel 7 Value","Interval Channel 8 Name","Interval Channel 8 Value","Interval Channel 9 Name","Interval Channel 9 Value","Interval Channel 10 Name","Interval Channel 10 Value"
"1092","Guineafowl","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-25 13:51:45","2019-06-25 14:06:45","2019-06-25 14:05:45","2019-06-25","14:05:45","2019","6","14","Luke,Leia","15.00","","600x600","","Interval","Leia","14","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"1092","Guineafowl","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-25 13:51:45","2019-06-25 14:06:45","2019-06-25 14:05:45","2019-06-25","14:05:45","2019","6","14","Luke,Leia","15.00","","600x600","","Interval","Luke","14","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"1092","Guineafowl","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-25 13:51:45","2019-06-25 14:06:45","2019-06-25 14:06:45","2019-06-25","14:06:45","2019","6","14","Luke,Leia","15.00","","600x600","","Interval","Leia","15","","","","","","","","","","","","","","Stereotypic","Pacing","","","","","",""
"1092","Guineafowl","Meiyer Torrisi","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-06-25 13:51:45","2019-06-25 14:06:45","2019-06-25 14:06:45","2019-06-25","14:06:45","2019","6","14","Luke,Leia","15.00","","600x600","","Interval","Luke","15","","","","","","","","","","","","","","Stereotypic","Pacing","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:43:26","2019-06-29","12:43:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","1","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:43:26","2019-06-29","12:43:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","1","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:44:26","2019-06-29","12:44:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","2","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:44:26","2019-06-29","12:44:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","2","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:45:26","2019-06-29","12:45:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","3","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:45:26","2019-06-29","12:45:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","3","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:46:26","2019-06-29","12:46:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","4","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:46:26","2019-06-29","12:46:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","4","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:47:26","2019-06-29","12:47:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","5","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:47:26","2019-06-29","12:47:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","5","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:48:26","2019-06-29","12:48:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","6","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:48:26","2019-06-29","12:48:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","6","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:49:26","2019-06-29","12:49:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","7","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:49:26","2019-06-29","12:49:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","7","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:50:26","2019-06-29","12:50:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","8","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:50:26","2019-06-29","12:50:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","8","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:51:26","2019-06-29","12:51:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","9","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:51:26","2019-06-29","12:51:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","9","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:52:26","2019-06-29","12:52:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","10","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:52:26","2019-06-29","12:52:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","10","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:53:26","2019-06-29","12:53:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","11","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:53:26","2019-06-29","12:53:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","11","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:54:26","2019-06-29","12:54:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","12","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:54:26","2019-06-29","12:54:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","12","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:55:26","2019-06-29","12:55:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","13","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:55:26","2019-06-29","12:55:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","13","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:56:26","2019-06-29","12:56:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","14","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:56:26","2019-06-29","12:56:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","14","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:57:26","2019-06-29","12:57:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Leia","15","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"874","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-06-29 12:42:26","2019-06-29 12:57:26","2019-06-29 12:57:26","2019-06-29","12:57:26","2019","6","12","Luke,Leia","15.00","","600x600","","Interval","Luke","15","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:10:45","2019-07-02","13:10:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Leia","1","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:10:45","2019-07-02","13:10:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Luke","1","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:11:45","2019-07-02","13:11:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Leia","2","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:11:45","2019-07-02","13:11:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Luke","2","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:12:45","2019-07-02","13:12:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Leia","3","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:12:45","2019-07-02","13:12:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Luke","3","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:13:45","2019-07-02","13:13:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Leia","4","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:13:45","2019-07-02","13:13:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Luke","4","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:14:45","2019-07-02","13:14:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Leia","5","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:14:45","2019-07-02","13:14:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Luke","5","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:15:45","2019-07-02","13:15:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Leia","6","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:15:45","2019-07-02","13:15:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Luke","6","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:16:45","2019-07-02","13:16:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Leia","7","","","","","Social","Vocalization","","","","","","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:16:45","2019-07-02","13:16:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Luke","7","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:17:45","2019-07-02","13:17:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Leia","8","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:17:45","2019-07-02","13:17:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Luke","8","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:18:45","2019-07-02","13:18:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Leia","9","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:18:45","2019-07-02","13:18:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Luke","9","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:19:45","2019-07-02","13:19:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Leia","10","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:19:45","2019-07-02","13:19:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Luke","10","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:20:45","2019-07-02","13:20:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Leia","11","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:20:45","2019-07-02","13:20:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Luke","11","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:21:45","2019-07-02","13:21:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Leia","12","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:21:45","2019-07-02","13:21:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Luke","12","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:22:45","2019-07-02","13:22:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Leia","13","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:22:45","2019-07-02","13:22:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Luke","13","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:23:45","2019-07-02","13:23:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Leia","14","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:23:45","2019-07-02","13:23:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Luke","14","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:24:45","2019-07-02","13:24:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Leia","15","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"884","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-02 13:09:45","2019-07-02 13:24:45","2019-07-02 13:24:45","2019-07-02","13:24:45","2019","7","13","Luke,Leia","15.00","","600x600","","Interval","Luke","15","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"901","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 12:39:01","2019-07-06 12:54:01","2019-07-06 12:40:01","2019-07-06","12:40:01","2019","7","12","Luke,Leia","15.00","","600x600","","Interval","Leia","1","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"901","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 12:39:01","2019-07-06 12:54:01","2019-07-06 12:40:01","2019-07-06","12:40:01","2019","7","12","Luke,Leia","15.00","","600x600","","Interval","Luke","1","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"901","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 12:39:01","2019-07-06 12:54:01","2019-07-06 12:41:01","2019-07-06","12:41:01","2019","7","12","Luke,Leia","15.00","","600x600","","Interval","Leia","2","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"901","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 12:39:01","2019-07-06 12:54:01","2019-07-06 12:41:01","2019-07-06","12:41:01","2019","7","12","Luke,Leia","15.00","","600x600","","Interval","Luke","2","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"901","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 12:39:01","2019-07-06 12:54:01","2019-07-06 12:42:01","2019-07-06","12:42:01","2019","7","12","Luke,Leia","15.00","","600x600","","Interval","Leia","3","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"901","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 12:39:01","2019-07-06 12:54:01","2019-07-06 12:42:01","2019-07-06","12:42:01","2019","7","12","Luke,Leia","15.00","","600x600","","Interval","Luke","3","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"901","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 12:39:01","2019-07-06 12:54:01","2019-07-06 12:43:01","2019-07-06","12:43:01","2019","7","12","Luke,Leia","15.00","","600x600","","Interval","Leia","4","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"901","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 12:39:01","2019-07-06 12:54:01","2019-07-06 12:43:01","2019-07-06","12:43:01","2019","7","12","Luke,Leia","15.00","","600x600","","Interval","Luke","4","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"901","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 12:39:01","2019-07-06 12:54:01","2019-07-06 12:44:01","2019-07-06","12:44:01","2019","7","12","Luke,Leia","15.00","","600x600","","Interval","Leia","5","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"901","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 12:39:01","2019-07-06 12:54:01","2019-07-06 12:44:01","2019-07-06","12:44:01","2019","7","12","Luke,Leia","15.00","","600x600","","Interval","Luke","5","","","","","Social","Vocalization","","","","","","","","","","","","","","",""
"901","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 12:39:01","2019-07-06 12:54:01","2019-07-06 12:45:01","2019-07-06","12:45:01","2019","7","12","Luke,Leia","15.00","","600x600","","Interval","Leia","6","","","","","","","","","","","","","","Stereotypic","Pacing","","","","","",""
"901","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 12:39:01","2019-07-06 12:54:01","2019-07-06 12:45:01","2019-07-06","12:45:01","2019","7","12","Luke,Leia","15.00","","600x600","","Interval","Luke","6","","","","","","","","","","","","","","Stereotypic","Pacing","","","","","",""
"901","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 12:39:01","2019-07-06 12:54:01","2019-07-06 12:46:01","2019-07-06","12:46:01","2019","7","12","Luke,Leia","15.00","","600x600","","Interval","Leia","7","","","","","","","","","","","","","","Stereotypic","Pacing","","","","","",""
"901","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 12:39:01","2019-07-06 12:54:01","2019-07-06 12:46:01","2019-07-06","12:46:01","2019","7","12","Luke,Leia","15.00","","600x600","","Interval","Luke","7","","","","","","","","","","","","","","Stereotypic","Pacing","","","","","",""
"901","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 12:39:01","2019-07-06 12:54:01","2019-07-06 12:47:01","2019-07-06","12:47:01","2019","7","12","Luke,Leia","15.00","","600x600","","Interval","Leia","8","","","","","","","","","","","","","","Stereotypic","Pacing","","","","","",""
"901","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 12:39:01","2019-07-06 12:54:01","2019-07-06 12:47:01","2019-07-06","12:47:01","2019","7","12","Luke,Leia","15.00","","600x600","","Interval","Luke","8","","","","","","","","","","","","","","Stereotypic","Pacing","","","","","",""
"901","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 12:39:01","2019-07-06 12:54:01","2019-07-06 12:48:01","2019-07-06","12:48:01","2019","7","12","Luke,Leia","15.00","","600x600","","Interval","Leia","9","","","","","","","","","","","","","","Stereotypic","Pacing","","","","","",""
"901","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 12:39:01","2019-07-06 12:54:01","2019-07-06 12:48:01","2019-07-06","12:48:01","2019","7","12","Luke,Leia","15.00","","600x600","","Interval","Luke","9","","","","","","","","","","","","","","Stereotypic","Pacing","","","","","",""
"901","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 12:39:01","2019-07-06 12:54:01","2019-07-06 12:49:01","2019-07-06","12:49:01","2019","7","12","Luke,Leia","15.00","","600x600","","Interval","Leia","10","","","","","","","","","","","","","","Stereotypic","Pacing","","","","","",""
