"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 1 Social Modifier","Interval Channel 2 Name","Interval Channel 2 Value"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:25:53","2017-11-17","13:25:53","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Crala","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:26:43","2017-11-17","13:26:43","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Crala","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:26:46","2017-11-17","13:26:46","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Calie","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:27:11","2017-11-17","13:27:11","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Calie","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:27:43","2017-11-17","13:27:43","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Calie","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:27:50","2017-11-17","13:27:50","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Calie","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:28:22","2017-11-17","13:28:22","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Calie","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:28:46","2017-11-17","13:28:46","2017","11","13","Calie,Crala","15.00","","600x600","","All Occurrence","Calie","Scratching","","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:15:07","2017-11-17","13:15:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Calie","","1","","","","At rest","Observing humans at glass"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:15:07","2017-11-17","13:15:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Crala","","1","","","","At rest","Observing humans at glass"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:16:07","2017-11-17","13:16:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Calie","","2","","","","At rest","Observing humans at glass"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:16:07","2017-11-17","13:16:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Crala","","2","","","","At rest","Observing humans at glass"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","","","","","","","Calie,Crala","15.00","","600x600","","Interval","Calie","","3","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","","","","","","","Calie,Crala","15.00","","600x600","","Interval","Crala","","3","","","","",""
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:18:07","2017-11-17","13:18:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Calie","","4","","","","At rest","Observing humans at glass"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:18:07","2017-11-17","13:18:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Crala","","4","Active","Locomotion","","At rest","Observing humans at glass"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:19:07","2017-11-17","13:19:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Calie","","5","","","","At rest","Observing humans at glass"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:19:07","2017-11-17","13:19:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Crala","","5","","","","At rest","Out of view"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:20:07","2017-11-17","13:20:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Calie","","6","","","","At rest","Observing humans at glass"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:20:07","2017-11-17","13:20:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Crala","","6","","","","At rest","Out of view"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:21:07","2017-11-17","13:21:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Calie","","7","","","","At rest","Resting"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:21:07","2017-11-17","13:21:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Crala","","7","","","","At rest","Resting"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:22:07","2017-11-17","13:22:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Calie","","8","Active","Locomotion","","At rest","Observing humans at glass"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:22:07","2017-11-17","13:22:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Crala","","8","Active","Locomotion","","At rest","Observing humans at glass"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:23:07","2017-11-17","13:23:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Calie","","9","Active","Locomotion","","At rest","Observing humans at glass"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:23:07","2017-11-17","13:23:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Crala","","9","","","","At rest","Observing humans at glass"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:24:07","2017-11-17","13:24:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Calie","","10","Active","Locomotion","","At rest","Observing humans at glass"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:24:07","2017-11-17","13:24:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Crala","","10","Active","Locomotion","","At rest","Observing humans at glass"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:25:07","2017-11-17","13:25:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Calie","","11","","","","At rest","Observing humans at glass"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:25:07","2017-11-17","13:25:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Crala","","11","","","","At rest","Resting"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:26:07","2017-11-17","13:26:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Calie","","12","","","","At rest","Observing humans at glass"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:26:07","2017-11-17","13:26:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Crala","","12","","","","At rest","Observing humans at glass"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:27:07","2017-11-17","13:27:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Calie","","13","","","","At rest","Resting"
"7","Tamarins","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-17 13:14:01","","2017-11-17 13:27:07","2017-11-17","13:27:07","2017","11","13","Calie,Crala","15.00","","600x600","","Interval","Crala","","13","","","","At rest","Out of view"
