"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","All Occurrence Behavior Modifier 1","All Occurrence Behavior Modifier 2","All Occurrence Behavior Modifier 3","All Occurrence Behavior Social Modifier","All Occurrence Comment","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value"
"1688","Hyrax","Lindsay Rodgers","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-20 15:52:25","2020-03-20 16:07:25","2020-03-20 16:01:25","2020-03-20","16:01:25","2020","3","16","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","9","Active","Locomotion","",""
"1688","Hyrax","Lindsay Rodgers","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-20 15:52:25","2020-03-20 16:07:25","2020-03-20 16:01:25","2020-03-20","16:01:25","2020","3","16","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","9","","","Inactive","Laying down"
"1688","Hyrax","Lindsay Rodgers","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-20 15:52:25","2020-03-20 16:07:25","2020-03-20 16:02:25","2020-03-20","16:02:25","2020","3","16","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","10","Active","Locomotion","Inactive","Standing"
"1688","Hyrax","Lindsay Rodgers","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-20 15:52:25","2020-03-20 16:07:25","2020-03-20 16:02:25","2020-03-20","16:02:25","2020","3","16","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","10","Active","Locomotion","Inactive","Laying down"
"1688","Hyrax","Lindsay Rodgers","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-20 15:52:25","2020-03-20 16:07:25","2020-03-20 16:03:25","2020-03-20","16:03:25","2020","3","16","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","11","","","Inactive","Standing"
"1688","Hyrax","Lindsay Rodgers","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-20 15:52:25","2020-03-20 16:07:25","2020-03-20 16:03:25","2020-03-20","16:03:25","2020","3","16","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","11","","","Inactive","Laying down"
"1688","Hyrax","Lindsay Rodgers","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-20 15:52:25","2020-03-20 16:07:25","2020-03-20 16:04:25","2020-03-20","16:04:25","2020","3","16","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","12","","","Inactive","Laying down"
"1688","Hyrax","Lindsay Rodgers","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-20 15:52:25","2020-03-20 16:07:25","2020-03-20 16:04:25","2020-03-20","16:04:25","2020","3","16","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","12","","","Inactive","Laying down"
"1688","Hyrax","Lindsay Rodgers","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-20 15:52:25","2020-03-20 16:07:25","2020-03-20 16:05:25","2020-03-20","16:05:25","2020","3","16","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","13","","","Inactive","Laying down"
"1688","Hyrax","Lindsay Rodgers","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-20 15:52:25","2020-03-20 16:07:25","2020-03-20 16:05:25","2020-03-20","16:05:25","2020","3","16","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","13","","","Inactive","Laying down"
"1688","Hyrax","Lindsay Rodgers","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-20 15:52:25","2020-03-20 16:07:25","2020-03-20 16:06:25","2020-03-20","16:06:25","2020","3","16","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","14","","","Inactive","Laying down"
"1688","Hyrax","Lindsay Rodgers","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-20 15:52:25","2020-03-20 16:07:25","2020-03-20 16:06:25","2020-03-20","16:06:25","2020","3","16","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","14","","","Inactive","Laying down"
"1688","Hyrax","Lindsay Rodgers","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-20 15:52:25","2020-03-20 16:07:25","","","","","","","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","15","","","",""
"1688","Hyrax","Lindsay Rodgers","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-20 15:52:25","2020-03-20 16:07:25","","","","","","","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","15","","","",""
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:22:10","2020-03-31","14:22:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","1","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:22:10","2020-03-31","14:22:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","1","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:23:10","2020-03-31","14:23:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","2","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:23:10","2020-03-31","14:23:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","2","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:24:10","2020-03-31","14:24:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","3","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:24:10","2020-03-31","14:24:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","3","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:25:10","2020-03-31","14:25:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","4","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:25:10","2020-03-31","14:25:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","4","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:26:10","2020-03-31","14:26:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","5","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:26:10","2020-03-31","14:26:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","5","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:27:10","2020-03-31","14:27:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","6","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:27:10","2020-03-31","14:27:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","6","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:28:10","2020-03-31","14:28:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","7","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:28:10","2020-03-31","14:28:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","7","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:29:10","2020-03-31","14:29:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","8","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:29:10","2020-03-31","14:29:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","8","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:30:10","2020-03-31","14:30:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","9","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:31:10","2020-03-31","14:31:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","10","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:32:10","2020-03-31","14:32:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","11","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:32:10","2020-03-31","14:32:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","11","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:33:10","2020-03-31","14:33:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","12","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:33:10","2020-03-31","14:33:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","12","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:34:10","2020-03-31","14:34:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","13","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:34:10","2020-03-31","14:34:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","13","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:35:10","2020-03-31","14:35:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","14","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","2020-03-31 14:35:10","2020-03-31","14:35:10","2020","3","14","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","14","","","Inactive","Out of view"
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","","","","","","","Janet,Brad","15.00","","600x600","","Interval","Brad","","","","","","","15","","","",""
"1713","Hyrax","Gina Gley","664aada0-4976-408a-a13f-3f2629c3b099","2020-03-31 14:21:10","2020-03-31 14:36:10","","","","","","","Janet,Brad","15.00","","600x600","","Interval","Janet","","","","","","","15","","","",""
