"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 5 Name","Interval Channel 5 Value"
"1262","Mandarin Duck","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:10:06","2019-08-21 15:25:06","2019-08-21 15:13:06","2019-08-21","15:13:06","2019","8","15","Wonton","15.00","","600x600","By Trystan","Interval","Wonton","3","","","Positive","Tail wagging","Inactive","Resting","","","",""
"1262","Mandarin Duck","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:10:06","2019-08-21 15:25:06","2019-08-21 15:14:06","2019-08-21","15:14:06","2019","8","15","Wonton","15.00","","600x600","By Trystan","Interval","Wonton","4","Active","Preening","","","Inactive","Resting","","","",""
"1262","Mandarin Duck","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:10:06","2019-08-21 15:25:06","2019-08-21 15:15:06","2019-08-21","15:15:06","2019","8","15","Wonton","15.00","","600x600","By Trystan","Interval","Wonton","5","","","","","Inactive","Resting","","","",""
"1262","Mandarin Duck","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:10:06","2019-08-21 15:25:06","2019-08-21 15:16:06","2019-08-21","15:16:06","2019","8","15","Wonton","15.00","","600x600","By Trystan","Interval","Wonton","6","","","","","Inactive","Sleeping","","","",""
"1262","Mandarin Duck","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:10:06","2019-08-21 15:25:06","2019-08-21 15:17:06","2019-08-21","15:17:06","2019","8","15","Wonton","15.00","","600x600","By Trystan","Interval","Wonton","7","","","","","Inactive","Sleeping","","","",""
"1262","Mandarin Duck","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:10:06","2019-08-21 15:25:06","2019-08-21 15:18:06","2019-08-21","15:18:06","2019","8","15","Wonton","15.00","","600x600","By Trystan","Interval","Wonton","8","","","","","Inactive","Sleeping","","","",""
"1262","Mandarin Duck","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:10:06","2019-08-21 15:25:06","2019-08-21 15:19:06","2019-08-21","15:19:06","2019","8","15","Wonton","15.00","","600x600","By Trystan","Interval","Wonton","9","Active","Preening","","","Inactive","Sleeping","","","",""
"1262","Mandarin Duck","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:10:06","2019-08-21 15:25:06","2019-08-21 15:20:06","2019-08-21","15:20:06","2019","8","15","Wonton","15.00","","600x600","By Trystan","Interval","Wonton","10","","","","","Inactive","Sleeping","","","",""
"1262","Mandarin Duck","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:10:06","2019-08-21 15:25:06","2019-08-21 15:21:06","2019-08-21","15:21:06","2019","8","15","Wonton","15.00","","600x600","By Trystan","Interval","Wonton","11","","","","","Inactive","Sleeping","","","",""
"1262","Mandarin Duck","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:10:06","2019-08-21 15:25:06","2019-08-21 15:22:06","2019-08-21","15:22:06","2019","8","15","Wonton","15.00","","600x600","By Trystan","Interval","Wonton","12","","","","","Inactive","Sleeping","","","",""
"1262","Mandarin Duck","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:10:06","2019-08-21 15:25:06","2019-08-21 15:23:06","2019-08-21","15:23:06","2019","8","15","Wonton","15.00","","600x600","By Trystan","Interval","Wonton","13","","","Positive","Tail wagging","Inactive","Resting","","","",""
"1262","Mandarin Duck","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:10:06","2019-08-21 15:25:06","2019-08-21 15:24:06","2019-08-21","15:24:06","2019","8","15","Wonton","15.00","","600x600","By Trystan","Interval","Wonton","14","","","","","Inactive","Sleeping","","","",""
"1262","Mandarin Duck","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:10:06","2019-08-21 15:25:06","","","","","","","Wonton","15.00","","600x600","By Trystan","Interval","Wonton","15","","","","","","","","","",""
"1267","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-24 14:31:31","2019-08-24 14:46:31","2019-08-24 14:32:31","2019-08-24","14:32:31","2019","8","14","Wonton","15.00","","600x600","","Interval","Wonton","1","Active","Preening","","","","","","","",""
"1267","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-24 14:31:31","2019-08-24 14:46:31","2019-08-24 14:33:31","2019-08-24","14:33:31","2019","8","14","Wonton","15.00","","600x600","","Interval","Wonton","2","Active","Preening","","","","","","","",""
"1267","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-24 14:31:31","2019-08-24 14:46:31","2019-08-24 14:34:31","2019-08-24","14:34:31","2019","8","14","Wonton","15.00","","600x600","","Interval","Wonton","3","Active","Preening","","","","","","","",""
"1267","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-24 14:31:31","2019-08-24 14:46:31","2019-08-24 14:35:31","2019-08-24","14:35:31","2019","8","14","Wonton","15.00","","600x600","","Interval","Wonton","4","Active","Preening","","","","","","","",""
"1267","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-24 14:31:31","2019-08-24 14:46:31","2019-08-24 14:36:31","2019-08-24","14:36:31","2019","8","14","Wonton","15.00","","600x600","","Interval","Wonton","5","Active","Preening","","","","","","","",""
"1267","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-24 14:31:31","2019-08-24 14:46:31","2019-08-24 14:37:31","2019-08-24","14:37:31","2019","8","14","Wonton","15.00","","600x600","","Interval","Wonton","6","Active","Preening","Positive","Tail wagging","","","","","",""
"1267","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-24 14:31:31","2019-08-24 14:46:31","2019-08-24 14:38:31","2019-08-24","14:38:31","2019","8","14","Wonton","15.00","","600x600","","Interval","Wonton","7","Active","Preening","Positive","Tail wagging","","","","","",""
"1267","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-24 14:31:31","2019-08-24 14:46:31","2019-08-24 14:39:31","2019-08-24","14:39:31","2019","8","14","Wonton","15.00","","600x600","","Interval","Wonton","8","Active","Defecation","Positive","Tail wagging","","","","","",""
"1267","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-24 14:31:31","2019-08-24 14:46:31","2019-08-24 14:40:31","2019-08-24","14:40:31","2019","8","14","Wonton","15.00","","600x600","","Interval","Wonton","9","Active","Preening","","","","","","","",""
"1267","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-24 14:31:31","2019-08-24 14:46:31","2019-08-24 14:41:31","2019-08-24","14:41:31","2019","8","14","Wonton","15.00","","600x600","","Interval","Wonton","10","Active","Preening","Positive","Tail wagging","","","","","",""
"1267","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-24 14:31:31","2019-08-24 14:46:31","2019-08-24 14:42:31","2019-08-24","14:42:31","2019","8","14","Wonton","15.00","","600x600","","Interval","Wonton","11","","","Positive","Tail wagging","Inactive","Resting","","","",""
"1267","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-24 14:31:31","2019-08-24 14:46:31","2019-08-24 14:43:31","2019-08-24","14:43:31","2019","8","14","Wonton","15.00","","600x600","","Interval","Wonton","12","","","","","Inactive","Resting","","","",""
"1267","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-24 14:31:31","2019-08-24 14:46:31","2019-08-24 14:44:31","2019-08-24","14:44:31","2019","8","14","Wonton","15.00","","600x600","","Interval","Wonton","13","Active","Defecation","","","Inactive","Resting","","","",""
"1267","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-24 14:31:31","2019-08-24 14:46:31","2019-08-24 14:45:31","2019-08-24","14:45:31","2019","8","14","Wonton","15.00","","600x600","","Interval","Wonton","14","","","","","Inactive","Resting","","","",""
"1267","Mandarin Duck","Heather Smith","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-24 14:31:31","2019-08-24 14:46:31","","","","","","","Wonton","15.00","","600x600","","Interval","Wonton","15","","","","","","","","","",""
"1393","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:24:20","2019-09-21 09:39:20","2019-09-21 09:25:20","2019-09-21","09:25:20","2019","9","9","Wonton","15.00","","600x600","","Interval","Wonton","1","","","","","","","","","Other","Other"
"1393","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:24:20","2019-09-21 09:39:20","2019-09-21 09:26:20","2019-09-21","09:26:20","2019","9","9","Wonton","15.00","","600x600","","Interval","Wonton","2","","","","","","","","","Other","Other"
"1393","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:24:20","2019-09-21 09:39:20","2019-09-21 09:27:20","2019-09-21","09:27:20","2019","9","9","Wonton","15.00","","600x600","","Interval","Wonton","3","","","","","","","","","Other","Other"
"1393","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:24:20","2019-09-21 09:39:20","2019-09-21 09:28:20","2019-09-21","09:28:20","2019","9","9","Wonton","15.00","","600x600","","Interval","Wonton","4","","","","","","","","","Other","Other"
"1393","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:24:20","2019-09-21 09:39:20","2019-09-21 09:29:20","2019-09-21","09:29:20","2019","9","9","Wonton","15.00","","600x600","","Interval","Wonton","5","","","","","","","","","Other","Other"
"1393","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:24:20","2019-09-21 09:39:20","2019-09-21 09:30:20","2019-09-21","09:30:20","2019","9","9","Wonton","15.00","","600x600","","Interval","Wonton","6","","","","","","","","","Other","Other"
"1393","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:24:20","2019-09-21 09:39:20","2019-09-21 09:31:20","2019-09-21","09:31:20","2019","9","9","Wonton","15.00","","600x600","","Interval","Wonton","7","","","","","","","","","Other","Other"
"1393","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:24:20","2019-09-21 09:39:20","2019-09-21 09:32:20","2019-09-21","09:32:20","2019","9","9","Wonton","15.00","","600x600","","Interval","Wonton","8","","","","","","","","","Other","Other"
"1393","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:24:20","2019-09-21 09:39:20","2019-09-21 09:33:20","2019-09-21","09:33:20","2019","9","9","Wonton","15.00","","600x600","","Interval","Wonton","9","","","Positive","Tail wagging","","","","","Other","Other"
"1393","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:24:20","2019-09-21 09:39:20","2019-09-21 09:34:20","2019-09-21","09:34:20","2019","9","9","Wonton","15.00","","600x600","","Interval","Wonton","10","","","","","","","","","Other","Other"
"1393","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:24:20","2019-09-21 09:39:20","2019-09-21 09:35:20","2019-09-21","09:35:20","2019","9","9","Wonton","15.00","","600x600","","Interval","Wonton","11","","","","","","","","","Other","Other"
"1393","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:24:20","2019-09-21 09:39:20","2019-09-21 09:36:20","2019-09-21","09:36:20","2019","9","9","Wonton","15.00","","600x600","","Interval","Wonton","12","","","","","","","","","Other","Other"
"1393","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:24:20","2019-09-21 09:39:20","2019-09-21 09:37:20","2019-09-21","09:37:20","2019","9","9","Wonton","15.00","","600x600","","Interval","Wonton","13","","","","","","","","","Other","Other"
"1393","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:24:20","2019-09-21 09:39:20","2019-09-21 09:38:20","2019-09-21","09:38:20","2019","9","9","Wonton","15.00","","600x600","","Interval","Wonton","14","","","","","","","","","Other","Other"
"1393","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:24:20","2019-09-21 09:39:20","","","","","","","Wonton","15.00","","600x600","","Interval","Wonton","15","","","","","","","","","",""
"1414","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-28 10:22:15","2019-09-28 10:37:15","2019-09-28 10:23:15","2019-09-28","10:23:15","2019","9","10","Wonton","15.00","","600x600","","Interval","Wonton","1","","","Positive","Tail wagging","","","","","Other","Other"
"1414","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-28 10:22:15","2019-09-28 10:37:15","2019-09-28 10:24:15","2019-09-28","10:24:15","2019","9","10","Wonton","15.00","","600x600","","Interval","Wonton","2","","","","","","","","","Other","Other"
"1414","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-28 10:22:15","2019-09-28 10:37:15","2019-09-28 10:25:15","2019-09-28","10:25:15","2019","9","10","Wonton","15.00","","600x600","","Interval","Wonton","3","","","","","","","","","Other","Other"
"1414","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-28 10:22:15","2019-09-28 10:37:15","2019-09-28 10:26:15","2019-09-28","10:26:15","2019","9","10","Wonton","15.00","","600x600","","Interval","Wonton","4","","","","","","","","","Other","Other"
"1414","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-28 10:22:15","2019-09-28 10:37:15","2019-09-28 10:27:15","2019-09-28","10:27:15","2019","9","10","Wonton","15.00","","600x600","","Interval","Wonton","5","","","","","","","","","Other","Other"
"1414","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-28 10:22:15","2019-09-28 10:37:15","2019-09-28 10:28:15","2019-09-28","10:28:15","2019","9","10","Wonton","15.00","","600x600","","Interval","Wonton","6","","","","","","","","","Other","Other"
"1414","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-28 10:22:15","2019-09-28 10:37:15","2019-09-28 10:29:15","2019-09-28","10:29:15","2019","9","10","Wonton","15.00","","600x600","","Interval","Wonton","7","","","","","","","","","Other","Other"
"1414","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-28 10:22:15","2019-09-28 10:37:15","2019-09-28 10:30:15","2019-09-28","10:30:15","2019","9","10","Wonton","15.00","","600x600","","Interval","Wonton","8","","","","","","","","","Other","Other"
"1414","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-28 10:22:15","2019-09-28 10:37:15","2019-09-28 10:31:15","2019-09-28","10:31:15","2019","9","10","Wonton","15.00","","600x600","","Interval","Wonton","9","","","","","","","","","Other","Other"
"1414","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-28 10:22:15","2019-09-28 10:37:15","2019-09-28 10:32:15","2019-09-28","10:32:15","2019","9","10","Wonton","15.00","","600x600","","Interval","Wonton","10","","","","","","","","","Other","Other"
"1414","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-28 10:22:15","2019-09-28 10:37:15","2019-09-28 10:33:15","2019-09-28","10:33:15","2019","9","10","Wonton","15.00","","600x600","","Interval","Wonton","11","","","","","","","","","Other","Other"
"1414","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-28 10:22:15","2019-09-28 10:37:15","2019-09-28 10:34:15","2019-09-28","10:34:15","2019","9","10","Wonton","15.00","","600x600","","Interval","Wonton","12","","","","","","","","","Other","Other"
"1414","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-28 10:22:15","2019-09-28 10:37:15","2019-09-28 10:35:15","2019-09-28","10:35:15","2019","9","10","Wonton","15.00","","600x600","","Interval","Wonton","13","","","","","","","","","Other","Other"
"1414","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-28 10:22:15","2019-09-28 10:37:15","2019-09-28 10:36:15","2019-09-28","10:36:15","2019","9","10","Wonton","15.00","","600x600","","Interval","Wonton","14","","","","","","","","","Other","Other"
"1414","Mandarin Duck","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-28 10:22:15","2019-09-28 10:37:15","","","","","","","Wonton","15.00","","600x600","","Interval","Wonton","15","","","","","","","","","",""
"1511","Mandarin Duck","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 14:55:56","2019-09-29 15:10:56","2019-09-29 14:56:56","2019-09-29","14:56:56","2019","9","14","Wonton","15.00","","600x600","","Interval","Wonton","1","","","","","Inactive","Resting","","","",""
"1511","Mandarin Duck","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 14:55:56","2019-09-29 15:10:56","2019-09-29 14:57:56","2019-09-29","14:57:56","2019","9","14","Wonton","15.00","","600x600","","Interval","Wonton","2","","","","","Inactive","Resting","","","",""
"1511","Mandarin Duck","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 14:55:56","2019-09-29 15:10:56","2019-09-29 14:58:56","2019-09-29","14:58:56","2019","9","14","Wonton","15.00","","600x600","","Interval","Wonton","3","","","","","Inactive","Resting","","","",""
"1511","Mandarin Duck","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 14:55:56","2019-09-29 15:10:56","2019-09-29 14:59:56","2019-09-29","14:59:56","2019","9","14","Wonton","15.00","","600x600","","Interval","Wonton","4","","","","","Inactive","Resting","","","",""
"1511","Mandarin Duck","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 14:55:56","2019-09-29 15:10:56","2019-09-29 15:00:56","2019-09-29","15:00:56","2019","9","15","Wonton","15.00","","600x600","","Interval","Wonton","5","","","","","Inactive","Resting","","","",""
"1511","Mandarin Duck","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 14:55:56","2019-09-29 15:10:56","2019-09-29 15:01:56","2019-09-29","15:01:56","2019","9","15","Wonton","15.00","","600x600","","Interval","Wonton","6","","","","","Inactive","Resting","","","",""
"1511","Mandarin Duck","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 14:55:56","2019-09-29 15:10:56","2019-09-29 15:02:56","2019-09-29","15:02:56","2019","9","15","Wonton","15.00","","600x600","","Interval","Wonton","7","","","","","Inactive","Resting","","","",""
"1511","Mandarin Duck","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 14:55:56","2019-09-29 15:10:56","2019-09-29 15:03:56","2019-09-29","15:03:56","2019","9","15","Wonton","15.00","","600x600","","Interval","Wonton","8","","","","","Inactive","Resting","","","",""
"1511","Mandarin Duck","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 14:55:56","2019-09-29 15:10:56","2019-09-29 15:04:56","2019-09-29","15:04:56","2019","9","15","Wonton","15.00","","600x600","","Interval","Wonton","9","","","","","Inactive","Resting","","","",""
"1511","Mandarin Duck","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 14:55:56","2019-09-29 15:10:56","2019-09-29 15:05:56","2019-09-29","15:05:56","2019","9","15","Wonton","15.00","","600x600","","Interval","Wonton","10","","","","","Inactive","Resting","","","",""
"1511","Mandarin Duck","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 14:55:56","2019-09-29 15:10:56","2019-09-29 15:06:56","2019-09-29","15:06:56","2019","9","15","Wonton","15.00","","600x600","","Interval","Wonton","11","","","","","Inactive","Resting","","","",""
"1511","Mandarin Duck","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 14:55:56","2019-09-29 15:10:56","2019-09-29 15:07:56","2019-09-29","15:07:56","2019","9","15","Wonton","15.00","","600x600","","Interval","Wonton","12","","","","","Inactive","Resting","","","",""
"1511","Mandarin Duck","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 14:55:56","2019-09-29 15:10:56","2019-09-29 15:08:56","2019-09-29","15:08:56","2019","9","15","Wonton","15.00","","600x600","","Interval","Wonton","13","","","","","Inactive","Resting","","","",""
"1511","Mandarin Duck","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 14:55:56","2019-09-29 15:10:56","2019-09-29 15:09:56","2019-09-29","15:09:56","2019","9","15","Wonton","15.00","","600x600","","Interval","Wonton","14","","","","","Inactive","Resting","","","",""
"1511","Mandarin Duck","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 14:55:56","2019-09-29 15:10:56","","","","","","","Wonton","15.00","","600x600","","Interval","Wonton","15","","","","","","","","","",""
"1423","Mandarin Duck","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-30 11:22:54","2019-09-30 11:37:54","2019-09-30 11:23:54","2019-09-30","11:23:54","2019","9","11","Wonton","15.00","","600x600","","Interval","Wonton","1","","","","","Inactive","Resting","","","",""
"1423","Mandarin Duck","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-30 11:22:54","2019-09-30 11:37:54","2019-09-30 11:24:54","2019-09-30","11:24:54","2019","9","11","Wonton","15.00","","600x600","","Interval","Wonton","2","","","","","Inactive","Resting","","","",""
"1423","Mandarin Duck","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-30 11:22:54","2019-09-30 11:37:54","2019-09-30 11:25:54","2019-09-30","11:25:54","2019","9","11","Wonton","15.00","","600x600","","Interval","Wonton","3","","","","","Inactive","Resting","","","",""
"1423","Mandarin Duck","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-30 11:22:54","2019-09-30 11:37:54","2019-09-30 11:26:54","2019-09-30","11:26:54","2019","9","11","Wonton","15.00","","600x600","","Interval","Wonton","4","","","","","Inactive","Resting","","","",""
"1423","Mandarin Duck","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-30 11:22:54","2019-09-30 11:37:54","2019-09-30 11:27:54","2019-09-30","11:27:54","2019","9","11","Wonton","15.00","","600x600","","Interval","Wonton","5","","","","","Inactive","Resting","","","",""
"1423","Mandarin Duck","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-30 11:22:54","2019-09-30 11:37:54","2019-09-30 11:28:54","2019-09-30","11:28:54","2019","9","11","Wonton","15.00","","600x600","","Interval","Wonton","6","","","","","Inactive","Resting","","","",""
"1423","Mandarin Duck","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-30 11:22:54","2019-09-30 11:37:54","2019-09-30 11:29:54","2019-09-30","11:29:54","2019","9","11","Wonton","15.00","","600x600","","Interval","Wonton","7","","","","","Inactive","Resting","","","",""
"1423","Mandarin Duck","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-30 11:22:54","2019-09-30 11:37:54","2019-09-30 11:30:54","2019-09-30","11:30:54","2019","9","11","Wonton","15.00","","600x600","","Interval","Wonton","8","","","","","Inactive","Resting","","","",""
"1423","Mandarin Duck","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-30 11:22:54","2019-09-30 11:37:54","2019-09-30 11:31:54","2019-09-30","11:31:54","2019","9","11","Wonton","15.00","","600x600","","Interval","Wonton","9","","","","","Inactive","Resting","","","",""
"1423","Mandarin Duck","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-30 11:22:54","2019-09-30 11:37:54","2019-09-30 11:32:54","2019-09-30","11:32:54","2019","9","11","Wonton","15.00","","600x600","","Interval","Wonton","10","","","Positive","Tail wagging","Inactive","Resting","","","",""
"1423","Mandarin Duck","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-30 11:22:54","2019-09-30 11:37:54","2019-09-30 11:33:54","2019-09-30","11:33:54","2019","9","11","Wonton","15.00","","600x600","","Interval","Wonton","11","","","","","Inactive","Resting","","","",""
"1423","Mandarin Duck","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-30 11:22:54","2019-09-30 11:37:54","2019-09-30 11:34:54","2019-09-30","11:34:54","2019","9","11","Wonton","15.00","","600x600","","Interval","Wonton","12","","","","","Inactive","Resting","","","",""
"1423","Mandarin Duck","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-30 11:22:54","2019-09-30 11:37:54","2019-09-30 11:35:54","2019-09-30","11:35:54","2019","9","11","Wonton","15.00","","600x600","","Interval","Wonton","13","","","","","Inactive","Resting","","","",""
"1423","Mandarin Duck","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-30 11:22:54","2019-09-30 11:37:54","2019-09-30 11:36:54","2019-09-30","11:36:54","2019","9","11","Wonton","15.00","","600x600","","Interval","Wonton","14","Active","Preening","","","Inactive","Resting","","","",""
"1423","Mandarin Duck","Bri Beattie","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-30 11:22:54","2019-09-30 11:37:54","","","","","","","Wonton","15.00","","600x600","","Interval","Wonton","15","","","","","","","","","",""
"1552","Mandarin Duck","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-12-01 14:01:19","2019-12-01 14:16:19","2019-12-01 14:02:19","2019-12-01","14:02:19","2019","12","14","Wonton","15.00","","600x600","","Interval","Wonton","1","","","","","Inactive","Resting","","","",""
"1552","Mandarin Duck","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-12-01 14:01:19","2019-12-01 14:16:19","2019-12-01 14:03:19","2019-12-01","14:03:19","2019","12","14","Wonton","15.00","","600x600","","Interval","Wonton","2","","","","","Inactive","Resting","","","",""
"1552","Mandarin Duck","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-12-01 14:01:19","2019-12-01 14:16:19","2019-12-01 14:04:19","2019-12-01","14:04:19","2019","12","14","Wonton","15.00","","600x600","","Interval","Wonton","3","Active","Consumption","","","Inactive","Resting","","","",""
"1552","Mandarin Duck","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-12-01 14:01:19","2019-12-01 14:16:19","2019-12-01 14:05:19","2019-12-01","14:05:19","2019","12","14","Wonton","15.00","","600x600","","Interval","Wonton","4","","","Positive","Tail wagging","Inactive","Resting","","","",""
