"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","All Occurrence Behavior Social Modifier","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 2 Social Modifier"
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:08:31","2017-11-06","15:08:31","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","All Occurrence","Damian","Head spin","","","","","","",""
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:09:06","2017-11-06","15:09:06","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","All Occurrence","Damian","Head spin","","","","","","",""
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:09:36","2017-11-06","15:09:36","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","All Occurrence","Filbert","Head spin","","","","","","",""
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:12:25","2017-11-06","15:12:25","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","All Occurrence","Damian","Aggression","Brazil","","","","","",""
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:14:09","2017-11-06","15:14:09","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","All Occurrence","Brazil","Head spin","","","","","","",""
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:15:41","2017-11-06","15:15:41","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","All Occurrence","Damian","Head spin","","","","","","",""
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:16:32","2017-11-06","15:16:32","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","All Occurrence","Pistacio","Aggression","Brazil","","","","","",""
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:17:58","2017-11-06","15:17:58","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","All Occurrence","Damian","Head spin","","","","","","",""
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:21:52","2017-11-06","15:21:52","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","All Occurrence","Pistacio","Aggression","Filbert","","","","","",""
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:08:13","2017-11-06","15:08:13","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Brazil","","","1","","","Active","Grooming",""
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:08:13","2017-11-06","15:08:13","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Damian","","","1","Inactive","Sitting","","",""
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:08:13","2017-11-06","15:08:13","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Filbert","","","1","","","Active","Grooming",""
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:08:13","2017-11-06","15:08:13","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Isabel","","","1","Inactive","Sitting","Active","Grooming",""
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:08:13","2017-11-06","15:08:13","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Pistacio","","","1","","","Active","Other",""
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:09:13","2017-11-06","15:09:13","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Brazil","","","2","","","Active","Other",""
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:09:13","2017-11-06","15:09:13","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Damian","","","2","Inactive","Sitting","","",""
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:09:13","2017-11-06","15:09:13","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Filbert","","","2","","","Active","Other",""
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:09:13","2017-11-06","15:09:13","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Isabel","","","2","","","Active","Eating",""
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:09:13","2017-11-06","15:09:13","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Pistacio","","","2","","","Active","Grooming",""
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:10:13","2017-11-06","15:10:13","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Brazil","","","3","","","Active","Grooming",""
"1","Squirrel monkey","Ashley Bowen","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-06 15:06:56","","2017-11-06 15:10:13","2017-11-06","15:10:13","2017","11","15","Filbert,Isabel,Brazil,Squirt","15.00","","600x600","","Interval","Damian","","","3","","","Active","Eating",""
