STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS,WT01,WT02,WT03,WT05,WT06,WT07,WT08,WT09,WT11
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/3/19,,50,5,27,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/4/19,,62,19,26,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/5/19,,65,19,34,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/6/19,,62,26,42,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/7/19,,56,37,47,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/8/19,,47,19,21,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/9/19,,47,13,26,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/10/19,,63,19,37,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/11/19,,44,37,37,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/12/19,,42,31,32,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/13/19,,42,21,28,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/14/19,,54,21,25,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/15/19,,56,20,29,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/16/19,,59,23,41,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/17/19,,63,24,29,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/18/19,,49,29,30,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/19/19,,49,14,25,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/20/19,,64,21,23,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/21/19,,64,14,41,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/22/19,,41,8,11,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/23/19,,47,-2,24,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/24/19,,34,14,20,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/25/19,,41,10,25,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/26/19,,52,9,29,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/27/19,,58,20,48,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/28/19,,48,13,14,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/29/19,,35,13,14,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/30/19,,53,4,26,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/31/19,,56,14,27,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/1/19,,60,17,26,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/2/19,,66,19,47,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/3/19,,68,33,45,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/4/19,,65,28,29,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/5/19,,60,23,33,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/6/19,,58,10,10,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/7/19,,27,4,10,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/8/19,,41,-2,12,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/9/19,,60,6,38,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/10/19,,46,15,18,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/11/19,,53,6,31,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/12/19,,56,18,28,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/13/19,,69,15,53,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/14/19,,65,33,33,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/15/19,,65,20,21,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/16/19,,54,17,18,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/17/19,,47,5,13,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/18/19,,17,6,10,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/19/19,,26,7,17,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/20/19,,41,-1,17,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/21/19,,43,10,26,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/22/19,,47,25,29,1,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/23/19,,49,22,34,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/24/19,,45,18,23,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/25/19,,54,10,22,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/26/19,,67,22,27,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/27/19,,28,17,18,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/28/19,,57,11,29,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/1/19,,66,20,32,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/2/19,,32,17,17,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/3/19,,17,2,3,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/4/19,,21,2,5,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/5/19,,36,-2,18,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/6/19,,60,12,31,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/7/19,,63,23,32,1,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/8/19,,70,26,48,1,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/9/19,,61,30,34,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/10/19,,55,29,31,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/11/19,,59,26,46,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/12/19,,71,35,53,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/13/19,,53,35,36,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/14/19,,45,29,29,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/15/19,,50,27,31,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/16/19,,58,23,34,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/17/19,,62,22,37,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/18/19,,61,27,45,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/19/19,,51,41,42,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/20/19,,63,22,38,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/21/19,,64,26,46,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/22/19,,60,36,42,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/23/19,,62,32,38,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/24/19,,63,27,42,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/25/19,,66,35,43,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/26/19,,72,38,48,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/27/19,,81,41,60,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/28/19,,81,46,47,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/29/19,,56,37,38,,,1,1,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/30/19,,45,34,39,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",3/31/19,,45,34,35,1,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/1/19,,63,29,42,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/2/19,,60,28,46,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/3/19,,66,34,43,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/4/19,,73,33,49,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/5/19,,76,43,51,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/6/19,,75,45,51,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/7/19,,75,40,51,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/8/19,,80,40,53,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/9/19,,85,43,58,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/10/19,,69,30,32,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/11/19,,51,25,32,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/12/19,,54,24,44,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/13/19,,48,38,40,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/14/19,,76,27,51,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/15/19,,80,40,58,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/16/19,,78,46,61,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/17/19,,69,49,51,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/18/19,,66,41,44,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/19/19,,76,32,54,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/20/19,,86,43,67,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/21/19,,77,51,53,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/22/19,,59,41,50,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/23/19,,64,43,43,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/24/19,,78,38,58,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/25/19,,72,49,53,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/26/19,,84,43,61,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/27/19,,75,50,50,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/28/19,,85,40,56,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/29/19,,56,43,44,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",4/30/19,,68,40,45,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/1/19,,69,42,43,1,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/2/19,,66,41,49,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/3/19,,73,41,53,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/4/19,,79,43,56,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/5/19,,81,39,54,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/6/19,,81,39,53,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/7/19,,57,49,51,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/8/19,,62,42,42,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/9/19,,45,37,41,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/10/19,,52,38,48,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/11/19,,72,36,48,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/12/19,,77,36,50,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/13/19,,86,40,59,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/14/19,,88,48,65,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/15/19,,91,51,63,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/16/19,,86,49,61,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/17/19,,81,53,58,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/18/19,,69,34,41,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/19/19,,72,34,55,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/20/19,,60,40,41,,,1,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/21/19,,53,36,42,,,1,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/22/19,,69,36,52,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/23/19,,52,43,43,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/24/19,,79,38,53,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/25/19,,80,43,60,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/26/19,,80,56,59,,,1,1,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/27/19,,79,46,60,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/28/19,,72,46,51,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/29/19,,65,43,54,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/30/19,,75,46,55,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",5/31/19,,83,46,60,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/1/19,,83,52,58,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/2/19,,83,52,57,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/3/19,,85,49,59,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/4/19,,84,49,59,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/5/19,,82,53,57,,,1,1,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/6/19,,83,51,62,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/7/19,,88,53,63,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/8/19,,91,52,64,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/9/19,,69,52,60,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/10/19,,81,43,63,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/11/19,,87,46,61,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/12/19,,78,49,65,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/13/19,,91,52,69,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/14/19,,91,56,66,,,1,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/15/19,,83,53,55,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/16/19,,86,52,65,,,1,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/17/19,,82,52,52,,,1,1,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/18/19,,77,52,59,,,1,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/19/19,,86,51,64,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/20/19,,91,55,63,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/21/19,,86,54,57,,,1,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/22/19,,74,57,59,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/23/19,,79,50,55,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/24/19,,87,46,63,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/25/19,,92,52,69,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/26/19,,93,56,64,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/27/19,,100,52,69,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/28/19,,100,60,79,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/29/19,,99,62,78,,,1,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",6/30/19,,99,60,76,,,1,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/1/19,,89,60,65,,,1,1,,,,,1
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/2/19,,88,60,66,,,1,1,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/3/19,,92,55,72,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/4/19,,94,61,73,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/5/19,,88,66,68,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/6/19,,82,61,66,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/7/19,,88,57,67,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/8/19,,93,62,69,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/9/19,,94,57,80,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/10/19,,85,66,74,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/11/19,,96,64,72,,,1,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/12/19,,97,61,77,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/13/19,,97,63,76,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/14/19,,99,62,68,,,1,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/15/19,,96,62,76,,,1,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/16/19,,97,63,75,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/17/19,,99,66,73,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/18/19,,102,62,80,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/19/19,,102,62,75,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/20/19,,100,63,66,,,1,,,,,,1
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/21/19,,89,62,64,,,1,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/22/19,,89,62,66,,,1,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/23/19,,89,61,73,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/24/19,,94,62,75,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/25/19,,94,68,70,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/26/19,,89,66,76,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/27/19,,93,66,67,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/28/19,,91,62,74,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/29/19,,94,62,66,,,1,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/30/19,,97,61,74,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",7/31/19,,98,62,78,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/1/19,,91,66,72,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/2/19,,90,63,71,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/3/19,,92,64,71,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/4/19,,95,67,80,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/5/19,,93,66,69,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/6/19,,97,63,75,,,1,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/7/19,,97,63,71,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/8/19,,88,67,69,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/9/19,,91,63,72,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/10/19,,93,62,70,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/11/19,,94,66,71,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/12/19,,92,62,70,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/13/19,,96,61,68,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/14/19,,90,60,71,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/15/19,,99,58,78,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/16/19,,98,60,70,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/17/19,,99,59,69,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/18/19,,96,58,83,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/19/19,,100,61,71,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/20/19,,101,61,81,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/21/19,,85,64,66,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/22/19,,92,56,74,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/23/19,,91,58,66,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/24/19,,89,65,66,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/25/19,,102,57,71,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/26/19,,86,62,72,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/27/19,,85,64,68,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/28/19,,92,60,67,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/29/19,,101,57,71,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/30/19,,85,60,69,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",8/31/19,,89,59,69,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/1/19,,99,60,76,,,1,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/2/19,,100,60,72,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/3/19,,92,59,72,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/4/19,,98,63,72,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/5/19,,100,59,77,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/6/19,,88,64,64,,,1,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/7/19,,89,61,64,,,,1,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/8/19,,85,59,64,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/9/19,,91,59,68,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/10/19,,94,57,77,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/11/19,,94,62,64,,,,,,,,,
