"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 4 Social Modifier","Interval Channel 5 Name","Interval Channel 5 Value","Interval Channel 6 Name","Interval Channel 6 Value","Interval Channel 7 Name","Interval Channel 7 Value","Interval Channel 8 Name","Interval Channel 8 Value","Interval Channel 9 Name","Interval Channel 9 Value","Interval Channel 10 Name","Interval Channel 10 Value"
"615","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 10:49:02","2019-04-20 11:04:02","2019-04-20 10:53:02","2019-04-20","10:53:02","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","4","","","","","","","","","","","","","","","","","","Other","Other","",""
"615","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 10:49:02","2019-04-20 11:04:02","2019-04-20 10:54:02","2019-04-20","10:54:02","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","5","","","","","","","","","","","","","","","","","","Other","Other","",""
"615","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 10:49:02","2019-04-20 11:04:02","2019-04-20 10:55:02","2019-04-20","10:55:02","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","6","","","","","","","","","","","","","","","","","","Other","Other","",""
"615","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 10:49:02","2019-04-20 11:04:02","2019-04-20 10:56:02","2019-04-20","10:56:02","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","7","","","","","","","","","","","","","","","","","","Other","Other","",""
"615","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 10:49:02","2019-04-20 11:04:02","2019-04-20 10:57:02","2019-04-20","10:57:02","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","8","","","","","","","","","","","","","","","","","","Other","Other","",""
"615","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 10:49:02","2019-04-20 11:04:02","2019-04-20 10:58:02","2019-04-20","10:58:02","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","9","","","","","","","","","","","","","","","","","","Other","Other","",""
"615","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 10:49:02","2019-04-20 11:04:02","2019-04-20 10:59:02","2019-04-20","10:59:02","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","10","Inactive","Resting","","","","","","","","","","","","","","","","Other","Other","",""
"615","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 10:49:02","2019-04-20 11:04:02","2019-04-20 11:00:02","2019-04-20","11:00:02","2019","4","11","Natasha","15.00","","600x600","","Interval","Natasha","11","","","","","","","","","","","","","","","","","","Other","Other","",""
"615","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 10:49:02","2019-04-20 11:04:02","2019-04-20 11:01:02","2019-04-20","11:01:02","2019","4","11","Natasha","15.00","","600x600","","Interval","Natasha","12","","","","","","","","","","","","","","","","","","Other","Other","",""
"615","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 10:49:02","2019-04-20 11:04:02","2019-04-20 11:02:02","2019-04-20","11:02:02","2019","4","11","Natasha","15.00","","600x600","","Interval","Natasha","13","","","","","","","","","","","","","","","","","","Other","Other","",""
"615","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 10:49:02","2019-04-20 11:04:02","2019-04-20 11:03:02","2019-04-20","11:03:02","2019","4","11","Natasha","15.00","","600x600","","Interval","Natasha","14","","","","","","","","","","","","","","","","","","Other","Other","",""
"615","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 10:49:02","2019-04-20 11:04:02","","","","","","","Natasha","15.00","","600x600","","Interval","Natasha","15","","","","","","","","","","","","","","","","","","","","",""
"620","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 14:08:07","2019-04-20 14:23:07","2019-04-20 14:09:07","2019-04-20","14:09:07","2019","4","14","Natasha","15.00","","600x600","","Interval","Natasha","1","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"620","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 14:08:07","2019-04-20 14:23:07","2019-04-20 14:10:07","2019-04-20","14:10:07","2019","4","14","Natasha","15.00","","600x600","","Interval","Natasha","2","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"620","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 14:08:07","2019-04-20 14:23:07","2019-04-20 14:11:07","2019-04-20","14:11:07","2019","4","14","Natasha","15.00","","600x600","","Interval","Natasha","3","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"620","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 14:08:07","2019-04-20 14:23:07","2019-04-20 14:12:07","2019-04-20","14:12:07","2019","4","14","Natasha","15.00","","600x600","","Interval","Natasha","4","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"620","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 14:08:07","2019-04-20 14:23:07","2019-04-20 14:13:07","2019-04-20","14:13:07","2019","4","14","Natasha","15.00","","600x600","","Interval","Natasha","5","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"620","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 14:08:07","2019-04-20 14:23:07","2019-04-20 14:14:07","2019-04-20","14:14:07","2019","4","14","Natasha","15.00","","600x600","","Interval","Natasha","6","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"620","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 14:08:07","2019-04-20 14:23:07","2019-04-20 14:15:07","2019-04-20","14:15:07","2019","4","14","Natasha","15.00","","600x600","","Interval","Natasha","7","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"620","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 14:08:07","2019-04-20 14:23:07","2019-04-20 14:16:07","2019-04-20","14:16:07","2019","4","14","Natasha","15.00","","600x600","","Interval","Natasha","8","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"620","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 14:08:07","2019-04-20 14:23:07","2019-04-20 14:17:07","2019-04-20","14:17:07","2019","4","14","Natasha","15.00","","600x600","","Interval","Natasha","9","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"620","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 14:08:07","2019-04-20 14:23:07","2019-04-20 14:18:07","2019-04-20","14:18:07","2019","4","14","Natasha","15.00","","600x600","","Interval","Natasha","10","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"620","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 14:08:07","2019-04-20 14:23:07","2019-04-20 14:19:07","2019-04-20","14:19:07","2019","4","14","Natasha","15.00","","600x600","","Interval","Natasha","11","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"620","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 14:08:07","2019-04-20 14:23:07","2019-04-20 14:20:07","2019-04-20","14:20:07","2019","4","14","Natasha","15.00","","600x600","","Interval","Natasha","12","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"620","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 14:08:07","2019-04-20 14:23:07","2019-04-20 14:21:07","2019-04-20","14:21:07","2019","4","14","Natasha","15.00","","600x600","","Interval","Natasha","13","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"620","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 14:08:07","2019-04-20 14:23:07","2019-04-20 14:22:07","2019-04-20","14:22:07","2019","4","14","Natasha","15.00","","600x600","","Interval","Natasha","14","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"620","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-20 14:08:07","2019-04-20 14:23:07","2019-04-20 14:23:07","2019-04-20","14:23:07","2019","4","14","Natasha","15.00","","600x600","","Interval","Natasha","15","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"627","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 10:26:18","2019-04-27 10:41:18","2019-04-27 10:27:18","2019-04-27","10:27:18","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","1","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"627","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 10:26:18","2019-04-27 10:41:18","2019-04-27 10:28:18","2019-04-27","10:28:18","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","2","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"627","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 10:26:18","2019-04-27 10:41:18","2019-04-27 10:29:18","2019-04-27","10:29:18","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","3","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"627","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 10:26:18","2019-04-27 10:41:18","2019-04-27 10:30:18","2019-04-27","10:30:18","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","4","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"627","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 10:26:18","2019-04-27 10:41:18","2019-04-27 10:31:18","2019-04-27","10:31:18","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","5","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"627","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 10:26:18","2019-04-27 10:41:18","2019-04-27 10:32:18","2019-04-27","10:32:18","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","6","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"627","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 10:26:18","2019-04-27 10:41:18","2019-04-27 10:33:18","2019-04-27","10:33:18","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","7","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"627","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 10:26:18","2019-04-27 10:41:18","2019-04-27 10:34:18","2019-04-27","10:34:18","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","8","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"627","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 10:26:18","2019-04-27 10:41:18","2019-04-27 10:35:18","2019-04-27","10:35:18","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","9","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"627","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 10:26:18","2019-04-27 10:41:18","2019-04-27 10:36:18","2019-04-27","10:36:18","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","10","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"627","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 10:26:18","2019-04-27 10:41:18","2019-04-27 10:37:18","2019-04-27","10:37:18","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","11","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"627","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 10:26:18","2019-04-27 10:41:18","2019-04-27 10:38:18","2019-04-27","10:38:18","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","12","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"627","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 10:26:18","2019-04-27 10:41:18","2019-04-27 10:39:18","2019-04-27","10:39:18","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","13","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"627","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 10:26:18","2019-04-27 10:41:18","2019-04-27 10:40:18","2019-04-27","10:40:18","2019","4","10","Natasha","15.00","","600x600","","Interval","Natasha","14","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"627","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-04-27 10:26:18","2019-04-27 10:41:18","","","","","","","Natasha","15.00","","600x600","","Interval","Natasha","15","","","","","","","","","","","","","","","","","","","","",""
"655","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-04 10:31:58","2019-05-04 10:46:58","2019-05-04 10:32:58","2019-05-04","10:32:58","2019","5","10","Natasha","15.00","","600x600","","Interval","Natasha","1","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"655","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-04 10:31:58","2019-05-04 10:46:58","2019-05-04 10:33:58","2019-05-04","10:33:58","2019","5","10","Natasha","15.00","","600x600","","Interval","Natasha","2","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"655","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-04 10:31:58","2019-05-04 10:46:58","2019-05-04 10:34:58","2019-05-04","10:34:58","2019","5","10","Natasha","15.00","","600x600","","Interval","Natasha","3","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"655","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-04 10:31:58","2019-05-04 10:46:58","2019-05-04 10:35:58","2019-05-04","10:35:58","2019","5","10","Natasha","15.00","","600x600","","Interval","Natasha","4","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"655","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-04 10:31:58","2019-05-04 10:46:58","2019-05-04 10:36:58","2019-05-04","10:36:58","2019","5","10","Natasha","15.00","","600x600","","Interval","Natasha","5","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"655","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-04 10:31:58","2019-05-04 10:46:58","2019-05-04 10:37:58","2019-05-04","10:37:58","2019","5","10","Natasha","15.00","","600x600","","Interval","Natasha","6","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"655","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-04 10:31:58","2019-05-04 10:46:58","2019-05-04 10:38:58","2019-05-04","10:38:58","2019","5","10","Natasha","15.00","","600x600","","Interval","Natasha","7","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"655","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-04 10:31:58","2019-05-04 10:46:58","2019-05-04 10:39:58","2019-05-04","10:39:58","2019","5","10","Natasha","15.00","","600x600","","Interval","Natasha","8","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"655","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-04 10:31:58","2019-05-04 10:46:58","2019-05-04 10:40:58","2019-05-04","10:40:58","2019","5","10","Natasha","15.00","","600x600","","Interval","Natasha","9","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"655","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-04 10:31:58","2019-05-04 10:46:58","2019-05-04 10:41:58","2019-05-04","10:41:58","2019","5","10","Natasha","15.00","","600x600","","Interval","Natasha","10","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"655","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-04 10:31:58","2019-05-04 10:46:58","2019-05-04 10:42:58","2019-05-04","10:42:58","2019","5","10","Natasha","15.00","","600x600","","Interval","Natasha","11","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"655","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-04 10:31:58","2019-05-04 10:46:58","2019-05-04 10:43:58","2019-05-04","10:43:58","2019","5","10","Natasha","15.00","","600x600","","Interval","Natasha","12","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"655","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-04 10:31:58","2019-05-04 10:46:58","2019-05-04 10:44:58","2019-05-04","10:44:58","2019","5","10","Natasha","15.00","","600x600","","Interval","Natasha","13","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"655","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-04 10:31:58","2019-05-04 10:46:58","2019-05-04 10:45:58","2019-05-04","10:45:58","2019","5","10","Natasha","15.00","","600x600","","Interval","Natasha","14","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"655","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-05-04 10:31:58","2019-05-04 10:46:58","","","","","","","Natasha","15.00","","600x600","","Interval","Natasha","15","","","","","","","","","","","","","","","","","","","","",""
"898","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 10:33:37","2019-07-06 10:48:37","2019-07-06 10:34:37","2019-07-06","10:34:37","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","1","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"898","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 10:33:37","2019-07-06 10:48:37","2019-07-06 10:35:37","2019-07-06","10:35:37","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","2","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"898","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 10:33:37","2019-07-06 10:48:37","2019-07-06 10:36:37","2019-07-06","10:36:37","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","3","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"898","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 10:33:37","2019-07-06 10:48:37","2019-07-06 10:37:37","2019-07-06","10:37:37","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","4","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"898","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 10:33:37","2019-07-06 10:48:37","2019-07-06 10:38:37","2019-07-06","10:38:37","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","5","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"898","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 10:33:37","2019-07-06 10:48:37","2019-07-06 10:39:37","2019-07-06","10:39:37","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","6","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"898","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 10:33:37","2019-07-06 10:48:37","2019-07-06 10:40:37","2019-07-06","10:40:37","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","7","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"898","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 10:33:37","2019-07-06 10:48:37","2019-07-06 10:41:37","2019-07-06","10:41:37","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","8","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"898","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 10:33:37","2019-07-06 10:48:37","2019-07-06 10:42:37","2019-07-06","10:42:37","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","9","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"898","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 10:33:37","2019-07-06 10:48:37","2019-07-06 10:43:37","2019-07-06","10:43:37","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","10","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"898","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 10:33:37","2019-07-06 10:48:37","2019-07-06 10:44:37","2019-07-06","10:44:37","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","11","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"898","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 10:33:37","2019-07-06 10:48:37","2019-07-06 10:45:37","2019-07-06","10:45:37","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","12","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"898","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 10:33:37","2019-07-06 10:48:37","2019-07-06 10:46:37","2019-07-06","10:46:37","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","13","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"898","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 10:33:37","2019-07-06 10:48:37","2019-07-06 10:47:37","2019-07-06","10:47:37","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","14","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"898","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-06 10:33:37","2019-07-06 10:48:37","","","","","","","Natasha","15.00","","600x600","","Interval","Natasha","15","","","","","","","","","","","","","","","","","","","","",""
"920","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-13 10:43:21","2019-07-13 10:58:21","2019-07-13 10:44:21","2019-07-13","10:44:21","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","1","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"920","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-13 10:43:21","2019-07-13 10:58:21","2019-07-13 10:45:21","2019-07-13","10:45:21","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","2","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"920","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-13 10:43:21","2019-07-13 10:58:21","2019-07-13 10:46:21","2019-07-13","10:46:21","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","3","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"920","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-13 10:43:21","2019-07-13 10:58:21","2019-07-13 10:47:21","2019-07-13","10:47:21","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","4","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"920","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-13 10:43:21","2019-07-13 10:58:21","2019-07-13 10:48:21","2019-07-13","10:48:21","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","5","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"920","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-13 10:43:21","2019-07-13 10:58:21","2019-07-13 10:49:21","2019-07-13","10:49:21","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","6","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"920","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-13 10:43:21","2019-07-13 10:58:21","2019-07-13 10:50:21","2019-07-13","10:50:21","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","7","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"920","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-13 10:43:21","2019-07-13 10:58:21","2019-07-13 10:51:21","2019-07-13","10:51:21","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","8","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"920","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-13 10:43:21","2019-07-13 10:58:21","2019-07-13 10:52:21","2019-07-13","10:52:21","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","9","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"920","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-13 10:43:21","2019-07-13 10:58:21","2019-07-13 10:53:21","2019-07-13","10:53:21","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","10","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"920","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-13 10:43:21","2019-07-13 10:58:21","2019-07-13 10:54:21","2019-07-13","10:54:21","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","11","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"920","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-13 10:43:21","2019-07-13 10:58:21","2019-07-13 10:55:21","2019-07-13","10:55:21","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","12","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"920","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-13 10:43:21","2019-07-13 10:58:21","2019-07-13 10:56:21","2019-07-13","10:56:21","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","13","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"920","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-13 10:43:21","2019-07-13 10:58:21","2019-07-13 10:57:21","2019-07-13","10:57:21","2019","7","10","Natasha","15.00","","600x600","","Interval","Natasha","14","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"920","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-13 10:43:21","2019-07-13 10:58:21","","","","","","","Natasha","15.00","","600x600","","Interval","Natasha","15","","","","","","","","","","","","","","","","","","","","",""
"1154","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-03 09:41:43","2019-08-03 09:56:43","2019-08-03 09:42:43","2019-08-03","09:42:43","2019","8","9","Natasha","15.00","","600x600","","Interval","Natasha","1","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"1154","Elk","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-03 09:41:43","2019-08-03 09:56:43","2019-08-03 09:43:43","2019-08-03","09:43:43","2019","8","9","Natasha","15.00","","600x600","","Interval","Natasha","2","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
