"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","All Occurrence Behavior Social Modifier","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 1 Social Modifier","Interval Channel 2 Name","Interval Channel 2 Value"
"72","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-22 11:23:18","","2018-02-22 11:36:50","2018-02-22","11:36:50","2018","2","11","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","13","","","","Other","Resting alone"
"72","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-22 11:23:18","","2018-02-22 11:37:50","2018-02-22","11:37:50","2018","2","11","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","14","","","","Other","Eating/foraging"
"72","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-22 11:23:18","","2018-02-22 11:37:50","2018-02-22","11:37:50","2018","2","11","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","14","","","","Other","Eating/foraging"
"72","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-22 11:23:18","","2018-02-22 11:37:50","2018-02-22","11:37:50","2018","2","11","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","14","","","","Other","Eating/foraging"
"72","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-22 11:23:18","","2018-02-22 11:37:50","2018-02-22","11:37:50","2018","2","11","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","14","","","","Other","Resting alone"
"72","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-22 11:23:18","","2018-02-22 11:38:50","2018-02-22","11:38:50","2018","2","11","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","15","","","","Other","Other"
"72","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-22 11:23:18","","2018-02-22 11:38:50","2018-02-22","11:38:50","2018","2","11","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","15","Social","Group resting","Shasta","",""
"72","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-22 11:23:18","","2018-02-22 11:38:50","2018-02-22","11:38:50","2018","2","11","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","15","","","","Other","Eating/foraging"
"72","Lemur","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-02-22 11:23:18","","2018-02-22 11:38:50","2018-02-22","11:38:50","2018","2","11","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","15","Social","Group resting","Palmer","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:10:34","2018-03-12","14:10:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","1","Social","Play with other lemur","Palmer","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:10:34","2018-03-12","14:10:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","1","Social","Play with other lemur","Arnold","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:10:34","2018-03-12","14:10:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","1","","","","Other","Resting alone"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:10:34","2018-03-12","14:10:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","1","","","","Other","Resting alone"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:11:34","2018-03-12","14:11:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","2","Social","Play with other lemur","Palmer","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:11:34","2018-03-12","14:11:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","2","Social","Play with other lemur","Arnold","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:11:34","2018-03-12","14:11:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","2","","","","Other","Resting alone"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:11:34","2018-03-12","14:11:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","2","","","","Other","Out of view"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:12:34","2018-03-12","14:12:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","3","Social","Play with other lemur","Palmer","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:12:34","2018-03-12","14:12:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","3","Social","Play with other lemur","Arnold","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:12:34","2018-03-12","14:12:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","3","","","","Other","Resting alone"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:12:34","2018-03-12","14:12:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","3","","","","Other","Self grooming"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:13:34","2018-03-12","14:13:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","4","Social","Play with other lemur","Palmer","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:13:34","2018-03-12","14:13:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","4","Social","Play with other lemur","Arnold","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:13:34","2018-03-12","14:13:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","4","","","","Other","Resting alone"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:13:34","2018-03-12","14:13:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","4","","","","Other","Resting alone"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:14:34","2018-03-12","14:14:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","5","Social","Play with other lemur","Palmer","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:14:34","2018-03-12","14:14:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","5","Social","Play with other lemur","Arnold","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:14:34","2018-03-12","14:14:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","5","","","","Other","Resting alone"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:14:34","2018-03-12","14:14:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","5","","","","Other","Resting alone"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:15:34","2018-03-12","14:15:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","6","Social","Play with other lemur","Palmer","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:15:34","2018-03-12","14:15:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","6","Social","Play with other lemur","Arnold","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:15:34","2018-03-12","14:15:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","6","","","","Other","Resting alone"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:15:34","2018-03-12","14:15:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","6","","","","Other","Self grooming"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:16:34","2018-03-12","14:16:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","7","Social","Play with other lemur","Palmer","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:16:34","2018-03-12","14:16:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","7","Social","Play with other lemur","Arnold","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:16:34","2018-03-12","14:16:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","7","","","","Other","Resting alone"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:16:34","2018-03-12","14:16:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","7","","","","Other","Resting alone"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:17:34","2018-03-12","14:17:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","8","Social","Play with item","","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:17:34","2018-03-12","14:17:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","8","Social","Play with other lemur","Arnold","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:17:34","2018-03-12","14:17:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","8","","","","Other","Resting alone"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:17:34","2018-03-12","14:17:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","8","","","","Other","Resting alone"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","","","","","","","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","9","","","","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","","","","","","","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","9","","","","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","","","","","","","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Pepper","","","9","","","","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","","","","","","","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","9","","","","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","","","","","","","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","9","","","","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","","","","","","","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Star","","","9","","","","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:19:51","2018-03-12","14:19:51","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","10","Social","Play with other lemur","Palmer","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:19:51","2018-03-12","14:19:51","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","10","Social","Play with other lemur","Arnold","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:19:51","2018-03-12","14:19:51","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","10","","","","Other","Resting alone"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:19:51","2018-03-12","14:19:51","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","10","","","","Other","Resting alone"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:20:34","2018-03-12","14:20:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","11","","","","Other","Out of view"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:20:34","2018-03-12","14:20:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","11","","","","Other","Self grooming"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:20:34","2018-03-12","14:20:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","11","","","","Other","Self grooming"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:20:34","2018-03-12","14:20:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","11","","","","Other","Resting alone"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","","","","","","","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","12","","","","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","","","","","","","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","12","","","","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","","","","","","","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Pepper","","","12","","","","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","","","","","","","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","12","","","","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","","","","","","","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","12","","","","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","","","","","","","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Star","","","12","","","","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:22:43","2018-03-12","14:22:43","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","13","","","","Other","Self grooming"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:22:43","2018-03-12","14:22:43","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","13","Social","Play with item","","",""
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:22:43","2018-03-12","14:22:43","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","13","","","","Other","Resting alone"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:22:43","2018-03-12","14:22:43","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","13","","","","Other","Self grooming"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:23:34","2018-03-12","14:23:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","14","","","","Other","Self grooming"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:23:34","2018-03-12","14:23:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","14","","","","Other","Self grooming"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:23:34","2018-03-12","14:23:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","14","","","","Other","Resting alone"
"92","Lemur","Gina Gley","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-12 14:09:33","2018-03-12 14:24:33","2018-03-12 14:23:34","2018-03-12","14:23:34","2018","3","14","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","14","","","","Other","Self grooming"
"110","Lemur","Anna Anderson","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-15 13:19:48","2018-03-15 13:34:48","2018-03-15 13:20:49","2018-03-15","13:20:49","2018","3","13","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","1","Social","Group resting","Palmer,Razan,Shasta","",""
"110","Lemur","Anna Anderson","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-15 13:19:48","2018-03-15 13:34:48","2018-03-15 13:20:49","2018-03-15","13:20:49","2018","3","13","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","1","Social","Group resting","Arnold,Razan,Shasta","",""
"110","Lemur","Anna Anderson","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-15 13:19:48","2018-03-15 13:34:48","2018-03-15 13:20:49","2018-03-15","13:20:49","2018","3","13","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","1","Social","Group resting","Arnold,Palmer,Shasta","",""
"110","Lemur","Anna Anderson","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-15 13:19:48","2018-03-15 13:34:48","2018-03-15 13:20:49","2018-03-15","13:20:49","2018","3","13","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","1","Social","Group resting","Arnold,Palmer,Razan","",""
"110","Lemur","Anna Anderson","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-15 13:19:48","2018-03-15 13:34:48","2018-03-15 13:21:49","2018-03-15","13:21:49","2018","3","13","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","2","Social","Group resting","Palmer,Razan,Shasta","",""
"110","Lemur","Anna Anderson","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-15 13:19:48","2018-03-15 13:34:48","2018-03-15 13:21:49","2018-03-15","13:21:49","2018","3","13","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","2","Social","Group resting","Arnold,Razan,Shasta","",""
"110","Lemur","Anna Anderson","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-15 13:19:48","2018-03-15 13:34:48","2018-03-15 13:21:49","2018-03-15","13:21:49","2018","3","13","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","2","Social","Group resting","Arnold,Palmer,Shasta","",""
"110","Lemur","Anna Anderson","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-15 13:19:48","2018-03-15 13:34:48","2018-03-15 13:21:49","2018-03-15","13:21:49","2018","3","13","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","2","Social","Group resting","Arnold,Palmer,Razan","",""
"110","Lemur","Anna Anderson","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-15 13:19:48","2018-03-15 13:34:48","2018-03-15 13:22:49","2018-03-15","13:22:49","2018","3","13","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","3","Social","Group resting","Palmer,Razan,Shasta","",""
"110","Lemur","Anna Anderson","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-15 13:19:48","2018-03-15 13:34:48","2018-03-15 13:22:49","2018-03-15","13:22:49","2018","3","13","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","3","Social","Group resting","Arnold,Razan,Shasta","",""
"110","Lemur","Anna Anderson","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-15 13:19:48","2018-03-15 13:34:48","2018-03-15 13:22:49","2018-03-15","13:22:49","2018","3","13","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","3","Social","Group resting","Arnold,Palmer,Shasta","",""
"110","Lemur","Anna Anderson","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-15 13:19:48","2018-03-15 13:34:48","2018-03-15 13:22:49","2018-03-15","13:22:49","2018","3","13","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Shasta","","","3","Social","Group resting","Arnold,Palmer,Razan","",""
"110","Lemur","Anna Anderson","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-15 13:19:48","2018-03-15 13:34:48","2018-03-15 13:23:49","2018-03-15","13:23:49","2018","3","13","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Arnold","","","4","Social","Group resting","Palmer,Razan,Shasta","",""
"110","Lemur","Anna Anderson","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-15 13:19:48","2018-03-15 13:34:48","2018-03-15 13:23:49","2018-03-15","13:23:49","2018","3","13","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Palmer","","","4","Social","Group resting","Arnold,Razan,Shasta","",""
"110","Lemur","Anna Anderson","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2018-03-15 13:19:48","2018-03-15 13:34:48","2018-03-15 13:23:49","2018-03-15","13:23:49","2018","3","13","Shasta,Razan,Arnold,Palmer,Star,Pepper","15.00","","600x600","","Interval","Razan","","","4","Social","Group resting","Arnold,Palmer,Shasta","",""
