"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 3 Social Modifier","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 4 Social Modifier","Interval Channel 5 Name","Interval Channel 5 Value","Interval Channel 6 Name","Interval Channel 6 Value","Interval Channel 7 Name","Interval Channel 7 Value","Interval Channel 8 Name","Interval Channel 8 Value","Interval Channel 9 Name","Interval Channel 9 Value"
"441","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-01-28 13:20:04","2019-01-28 13:35:04","2019-01-28 13:34:04","2019-01-28","13:34:04","2019","1","13","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","14","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"441","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-01-28 13:20:04","2019-01-28 13:35:04","","","","","","","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","15","","","","","","","","","","","","","","","","","","","",""
"441","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-01-28 13:20:04","2019-01-28 13:35:04","","","","","","","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","15","","","","","","","","","","","","","","","","","","","",""
"441","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-01-28 13:20:04","2019-01-28 13:35:04","","","","","","","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","15","","","","","","","","","","","","","","","","","","","",""
"441","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-01-28 13:20:04","2019-01-28 13:35:04","","","","","","","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","15","","","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 13:58:02","2019-02-03","13:58:02","2019","2","13","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","1","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 13:58:02","2019-02-03","13:58:02","2019","2","13","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","1","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 13:58:02","2019-02-03","13:58:02","2019","2","13","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","1","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 13:59:02","2019-02-03","13:59:02","2019","2","13","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","2","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 13:59:02","2019-02-03","13:59:02","2019","2","13","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","2","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 13:59:02","2019-02-03","13:59:02","2019","2","13","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","2","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 13:59:02","2019-02-03","13:59:02","2019","2","13","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","2","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:00:02","2019-02-03","14:00:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","3","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:00:02","2019-02-03","14:00:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","3","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:00:02","2019-02-03","14:00:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","3","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:00:02","2019-02-03","14:00:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","3","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:01:02","2019-02-03","14:01:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","4","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:01:02","2019-02-03","14:01:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","4","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:01:02","2019-02-03","14:01:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","4","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:01:02","2019-02-03","14:01:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","4","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:02:02","2019-02-03","14:02:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","5","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:02:02","2019-02-03","14:02:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","5","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:02:02","2019-02-03","14:02:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","5","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:02:02","2019-02-03","14:02:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","5","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:03:02","2019-02-03","14:03:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","6","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:03:02","2019-02-03","14:03:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","6","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:03:02","2019-02-03","14:03:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","6","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:03:02","2019-02-03","14:03:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","6","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:04:02","2019-02-03","14:04:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","7","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:04:02","2019-02-03","14:04:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","7","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:04:02","2019-02-03","14:04:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","7","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:04:02","2019-02-03","14:04:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","7","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:05:02","2019-02-03","14:05:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","8","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:05:02","2019-02-03","14:05:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","8","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:05:02","2019-02-03","14:05:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","8","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:05:02","2019-02-03","14:05:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","8","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:06:02","2019-02-03","14:06:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","9","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:06:02","2019-02-03","14:06:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","9","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:06:02","2019-02-03","14:06:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","9","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:06:02","2019-02-03","14:06:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","9","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:07:02","2019-02-03","14:07:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","10","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:07:02","2019-02-03","14:07:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","10","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:07:02","2019-02-03","14:07:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","10","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:07:02","2019-02-03","14:07:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","10","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:08:02","2019-02-03","14:08:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","11","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:08:02","2019-02-03","14:08:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","11","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:08:02","2019-02-03","14:08:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","11","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:08:02","2019-02-03","14:08:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","11","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:09:02","2019-02-03","14:09:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","12","Inactive","Resting","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:09:02","2019-02-03","14:09:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","12","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:09:02","2019-02-03","14:09:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","12","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:09:02","2019-02-03","14:09:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","12","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:10:02","2019-02-03","14:10:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","13","Inactive","Resting","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:10:02","2019-02-03","14:10:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","13","Inactive","Resting","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:10:02","2019-02-03","14:10:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","13","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:10:02","2019-02-03","14:10:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","13","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:11:02","2019-02-03","14:11:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","14","Inactive","Resting","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:11:02","2019-02-03","14:11:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","14","Inactive","Resting","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:11:02","2019-02-03","14:11:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","14","","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:11:02","2019-02-03","14:11:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","14","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:12:02","2019-02-03","14:12:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","15","Inactive","Resting","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:12:02","2019-02-03","14:12:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","15","Inactive","Resting","","","","","","","","","","","","","","","","","",""
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:12:02","2019-02-03","14:12:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","15","","","","","","","","","","","","","","","","","","","Other","Other"
"421","Takin","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-02-03 13:57:02","2019-02-03 14:12:02","2019-02-03 14:12:02","2019-02-03","14:12:02","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","15","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"471","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-02-18 14:55:26","2019-02-18 15:10:26","2019-02-18 14:56:26","2019-02-18","14:56:26","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","1","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","",""
"471","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-02-18 14:55:26","2019-02-18 15:10:26","2019-02-18 14:56:26","2019-02-18","14:56:26","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","1","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"471","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-02-18 14:55:26","2019-02-18 15:10:26","2019-02-18 14:56:26","2019-02-18","14:56:26","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","1","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","",""
"471","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-02-18 14:55:26","2019-02-18 15:10:26","2019-02-18 14:56:26","2019-02-18","14:56:26","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","1","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"471","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-02-18 14:55:26","2019-02-18 15:10:26","2019-02-18 14:57:26","2019-02-18","14:57:26","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","2","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","",""
"471","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-02-18 14:55:26","2019-02-18 15:10:26","2019-02-18 14:57:26","2019-02-18","14:57:26","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","2","Inactive","Alert","","","","","","","","","","","","","","","","","",""
"471","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-02-18 14:55:26","2019-02-18 15:10:26","2019-02-18 14:57:26","2019-02-18","14:57:26","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","2","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","",""
"471","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-02-18 14:55:26","2019-02-18 15:10:26","2019-02-18 14:57:26","2019-02-18","14:57:26","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","2","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"471","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-02-18 14:55:26","2019-02-18 15:10:26","2019-02-18 14:58:26","2019-02-18","14:58:26","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","3","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"471","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-02-18 14:55:26","2019-02-18 15:10:26","2019-02-18 14:58:26","2019-02-18","14:58:26","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","3","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"471","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-02-18 14:55:26","2019-02-18 15:10:26","2019-02-18 14:58:26","2019-02-18","14:58:26","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","3","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"471","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-02-18 14:55:26","2019-02-18 15:10:26","2019-02-18 14:58:26","2019-02-18","14:58:26","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","3","","","Locomotion","Walking","","","","","","","","","","","","","","","",""
"471","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-02-18 14:55:26","2019-02-18 15:10:26","2019-02-18 14:59:26","2019-02-18","14:59:26","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Caboose","4","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","",""
"471","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-02-18 14:55:26","2019-02-18 15:10:26","2019-02-18 14:59:26","2019-02-18","14:59:26","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Dawa","4","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","",""
"471","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-02-18 14:55:26","2019-02-18 15:10:26","2019-02-18 14:59:26","2019-02-18","14:59:26","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Griff","4","","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","",""
"471","Takin","Meiyer Torrisi","fec64e9b-ff9b-4fe1-8710-c140662355ed","2019-02-18 14:55:26","2019-02-18 15:10:26","2019-02-18 14:59:26","2019-02-18","14:59:26","2019","2","14","Tashi,Caboose,Griff,Dawa","15.00","","600x600","","Interval","Tashi","4","Inactive","Alert","","","","","","","","","","","","","","","","","",""
