"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 4 Name","Interval Channel 4 Value"
"946","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-20 15:49:27","2019-07-20 16:04:27","2019-07-20 15:52:27","2019-07-20","15:52:27","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","3","","","","","","","Inactive","Resting"
"946","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-20 15:49:27","2019-07-20 16:04:27","2019-07-20 15:53:27","2019-07-20","15:53:27","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","4","","","","","","","Inactive","Resting"
"946","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-20 15:49:27","2019-07-20 16:04:27","2019-07-20 15:54:27","2019-07-20","15:54:27","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","5","","","","","","","Inactive","Resting"
"946","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-20 15:49:27","2019-07-20 16:04:27","2019-07-20 15:55:27","2019-07-20","15:55:27","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","6","","","","","","","Inactive","Resting"
"946","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-20 15:49:27","2019-07-20 16:04:27","2019-07-20 15:56:27","2019-07-20","15:56:27","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","7","","","","","","","Inactive","Resting"
"946","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-20 15:49:27","2019-07-20 16:04:27","2019-07-20 15:57:27","2019-07-20","15:57:27","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","8","","","","","","","Inactive","Resting"
"946","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-20 15:49:27","2019-07-20 16:04:27","2019-07-20 15:58:27","2019-07-20","15:58:27","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","9","","","","","","","Inactive","Resting"
"946","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-20 15:49:27","2019-07-20 16:04:27","2019-07-20 15:59:27","2019-07-20","15:59:27","2019","7","15","Russell","15.00","","600x600","","Interval","Russell","10","","","","","","","Inactive","Resting"
"946","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-20 15:49:27","2019-07-20 16:04:27","2019-07-20 16:00:27","2019-07-20","16:00:27","2019","7","16","Russell","15.00","","600x600","","Interval","Russell","11","","","","","","","Inactive","Resting"
"946","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-20 15:49:27","2019-07-20 16:04:27","2019-07-20 16:01:27","2019-07-20","16:01:27","2019","7","16","Russell","15.00","","600x600","","Interval","Russell","12","","","","","","","Inactive","Resting"
"946","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-20 15:49:27","2019-07-20 16:04:27","2019-07-20 16:02:27","2019-07-20","16:02:27","2019","7","16","Russell","15.00","","600x600","","Interval","Russell","13","Maintenance","Wing stretch","","","","","",""
"946","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-20 15:49:27","2019-07-20 16:04:27","2019-07-20 16:03:27","2019-07-20","16:03:27","2019","7","16","Russell","15.00","","600x600","","Interval","Russell","14","","","","","","","Inactive","Resting"
"946","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-20 15:49:27","2019-07-20 16:04:27","2019-07-20 16:04:27","2019-07-20","16:04:27","2019","7","16","Russell","15.00","","600x600","","Interval","Russell","15","","","","","","","Inactive","Resting"
"1148","Turaco","Beckie Hodgson","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-31 11:36:07","2019-07-31 11:51:07","2019-07-31 11:37:07","2019-07-31","11:37:07","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","1","Maintenance","Preening","","","","","Inactive","Resting"
"1148","Turaco","Beckie Hodgson","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-31 11:36:07","2019-07-31 11:51:07","2019-07-31 11:38:07","2019-07-31","11:38:07","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","2","","","","","","","Inactive","Resting"
"1148","Turaco","Beckie Hodgson","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-31 11:36:07","2019-07-31 11:51:07","2019-07-31 11:39:07","2019-07-31","11:39:07","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","3","","","","","","","Inactive","Resting"
"1148","Turaco","Beckie Hodgson","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-31 11:36:07","2019-07-31 11:51:07","2019-07-31 11:40:07","2019-07-31","11:40:07","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","4","","","","","","","Inactive","Resting"
"1148","Turaco","Beckie Hodgson","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-31 11:36:07","2019-07-31 11:51:07","2019-07-31 11:41:07","2019-07-31","11:41:07","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","5","","","","","","","Inactive","Resting"
"1148","Turaco","Beckie Hodgson","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-31 11:36:07","2019-07-31 11:51:07","2019-07-31 11:42:07","2019-07-31","11:42:07","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","6","Maintenance","Preening","","","","","Inactive","Resting"
"1148","Turaco","Beckie Hodgson","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-31 11:36:07","2019-07-31 11:51:07","2019-07-31 11:43:07","2019-07-31","11:43:07","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","7","Maintenance","Preening","","","","","Inactive","Resting"
"1148","Turaco","Beckie Hodgson","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-31 11:36:07","2019-07-31 11:51:07","2019-07-31 11:44:07","2019-07-31","11:44:07","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","8","Maintenance","Preening","","","","","Inactive","Resting"
"1148","Turaco","Beckie Hodgson","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-31 11:36:07","2019-07-31 11:51:07","2019-07-31 11:45:07","2019-07-31","11:45:07","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","9","Maintenance","Preening","","","","","Inactive","Resting"
"1148","Turaco","Beckie Hodgson","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-31 11:36:07","2019-07-31 11:51:07","2019-07-31 11:46:07","2019-07-31","11:46:07","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","10","Maintenance","Preening","","","","","Inactive","Resting"
"1148","Turaco","Beckie Hodgson","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-31 11:36:07","2019-07-31 11:51:07","2019-07-31 11:47:07","2019-07-31","11:47:07","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","11","","","","","","","Inactive","Resting"
"1148","Turaco","Beckie Hodgson","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-31 11:36:07","2019-07-31 11:51:07","2019-07-31 11:48:07","2019-07-31","11:48:07","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","12","","","","","","","Inactive","Resting"
"1148","Turaco","Beckie Hodgson","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-31 11:36:07","2019-07-31 11:51:07","2019-07-31 11:49:07","2019-07-31","11:49:07","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","13","","","","","","","Inactive","Resting"
"1148","Turaco","Beckie Hodgson","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-31 11:36:07","2019-07-31 11:51:07","2019-07-31 11:50:07","2019-07-31","11:50:07","2019","7","11","Russell","15.00","","600x600","","Interval","Russell","14","Maintenance","Preening","","","","","Inactive","Resting"
"1148","Turaco","Beckie Hodgson","664aada0-4976-408a-a13f-3f2629c3b099","2019-07-31 11:36:07","2019-07-31 11:51:07","","","","","","","Russell","15.00","","600x600","","Interval","Russell","15","","","","","","","",""
"1217","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-16 15:18:47","2019-08-16 15:33:47","2019-08-16 15:19:47","2019-08-16","15:19:47","2019","8","15","Russell","15.00","","600x600","","Interval","Russell","1","","","","","","","Inactive","Resting"
"1217","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-16 15:18:47","2019-08-16 15:33:47","2019-08-16 15:20:47","2019-08-16","15:20:47","2019","8","15","Russell","15.00","","600x600","","Interval","Russell","2","","","","","","","Inactive","Resting"
"1217","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-16 15:18:47","2019-08-16 15:33:47","2019-08-16 15:21:47","2019-08-16","15:21:47","2019","8","15","Russell","15.00","","600x600","","Interval","Russell","3","","","","","","","Inactive","Resting"
"1217","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-16 15:18:47","2019-08-16 15:33:47","2019-08-16 15:22:47","2019-08-16","15:22:47","2019","8","15","Russell","15.00","","600x600","","Interval","Russell","4","Maintenance","Preening","","","","","",""
"1217","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-16 15:18:47","2019-08-16 15:33:47","2019-08-16 15:23:47","2019-08-16","15:23:47","2019","8","15","Russell","15.00","","600x600","","Interval","Russell","5","Maintenance","Preening","","","","","",""
"1217","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-16 15:18:47","2019-08-16 15:33:47","2019-08-16 15:24:47","2019-08-16","15:24:47","2019","8","15","Russell","15.00","","600x600","","Interval","Russell","6","","","","","","","Inactive","Resting"
"1217","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-16 15:18:47","2019-08-16 15:33:47","2019-08-16 15:25:47","2019-08-16","15:25:47","2019","8","15","Russell","15.00","","600x600","","Interval","Russell","7","Maintenance","Preening","","","","","",""
"1217","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-16 15:18:47","2019-08-16 15:33:47","2019-08-16 15:26:47","2019-08-16","15:26:47","2019","8","15","Russell","15.00","","600x600","","Interval","Russell","8","Maintenance","Preening","","","","","",""
"1217","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-16 15:18:47","2019-08-16 15:33:47","2019-08-16 15:27:47","2019-08-16","15:27:47","2019","8","15","Russell","15.00","","600x600","","Interval","Russell","9","Maintenance","Preening","","","","","",""
"1217","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-16 15:18:47","2019-08-16 15:33:47","2019-08-16 15:28:47","2019-08-16","15:28:47","2019","8","15","Russell","15.00","","600x600","","Interval","Russell","10","Maintenance","Preening","","","","","",""
"1217","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-16 15:18:47","2019-08-16 15:33:47","2019-08-16 15:29:47","2019-08-16","15:29:47","2019","8","15","Russell","15.00","","600x600","","Interval","Russell","11","Maintenance","Preening","","","","","",""
"1217","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-16 15:18:47","2019-08-16 15:33:47","2019-08-16 15:30:47","2019-08-16","15:30:47","2019","8","15","Russell","15.00","","600x600","","Interval","Russell","12","Maintenance","Preening","","","","","",""
"1217","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-16 15:18:47","2019-08-16 15:33:47","2019-08-16 15:31:47","2019-08-16","15:31:47","2019","8","15","Russell","15.00","","600x600","","Interval","Russell","13","","","","","","","Inactive","Resting"
"1217","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-16 15:18:47","2019-08-16 15:33:47","2019-08-16 15:32:47","2019-08-16","15:32:47","2019","8","15","Russell","15.00","","600x600","","Interval","Russell","14","","","","","","","Inactive","Resting"
"1217","Turaco","Hollie David","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-16 15:18:47","2019-08-16 15:33:47","2019-08-16 15:33:47","2019-08-16","15:33:47","2019","8","15","Russell","15.00","","600x600","","Interval","Russell","15","","","","","","","Inactive","Resting"
"1266","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:27:12","2019-08-21 15:42:12","2019-08-21 15:28:12","2019-08-21","15:28:12","2019","8","15","Russell","15.00","","600x600","By Trystan","Interval","Russell","1","Maintenance","Wing stretch","","","","","Inactive","Resting"
"1266","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:27:12","2019-08-21 15:42:12","2019-08-21 15:29:12","2019-08-21","15:29:12","2019","8","15","Russell","15.00","","600x600","By Trystan","Interval","Russell","2","Maintenance","Preening","","","","","",""
"1266","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:27:12","2019-08-21 15:42:12","2019-08-21 15:30:12","2019-08-21","15:30:12","2019","8","15","Russell","15.00","","600x600","By Trystan","Interval","Russell","3","Maintenance","Preening","","","","","",""
"1266","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:27:12","2019-08-21 15:42:12","","","","","","","Russell","15.00","","600x600","By Trystan","Interval","Russell","4","","","","","","","",""
"1266","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:27:12","2019-08-21 15:42:12","2019-08-21 15:32:12","2019-08-21","15:32:12","2019","8","15","Russell","15.00","","600x600","By Trystan","Interval","Russell","5","Maintenance","Preening","","","","","",""
"1266","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:27:12","2019-08-21 15:42:12","2019-08-21 15:33:12","2019-08-21","15:33:12","2019","8","15","Russell","15.00","","600x600","By Trystan","Interval","Russell","6","","","","","","","Inactive","Resting"
"1266","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:27:12","2019-08-21 15:42:12","2019-08-21 15:34:12","2019-08-21","15:34:12","2019","8","15","Russell","15.00","","600x600","By Trystan","Interval","Russell","7","Maintenance","Wing stretch","","","Active","Flying","Inactive","Resting"
"1266","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:27:12","2019-08-21 15:42:12","2019-08-21 15:35:12","2019-08-21","15:35:12","2019","8","15","Russell","15.00","","600x600","By Trystan","Interval","Russell","8","","","","","Active","Consumption","",""
"1266","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:27:12","2019-08-21 15:42:12","2019-08-21 15:36:12","2019-08-21","15:36:12","2019","8","15","Russell","15.00","","600x600","By Trystan","Interval","Russell","9","","","","","Active","Consumption","",""
"1266","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:27:12","2019-08-21 15:42:12","2019-08-21 15:37:12","2019-08-21","15:37:12","2019","8","15","Russell","15.00","","600x600","By Trystan","Interval","Russell","10","","","","","Active","Consumption","",""
"1266","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:27:12","2019-08-21 15:42:12","2019-08-21 15:38:12","2019-08-21","15:38:12","2019","8","15","Russell","15.00","","600x600","By Trystan","Interval","Russell","11","","","","","Active","Consumption","",""
"1266","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:27:12","2019-08-21 15:42:12","2019-08-21 15:39:12","2019-08-21","15:39:12","2019","8","15","Russell","15.00","","600x600","By Trystan","Interval","Russell","12","","","","","Active","Watching","",""
"1266","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:27:12","2019-08-21 15:42:12","2019-08-21 15:40:12","2019-08-21","15:40:12","2019","8","15","Russell","15.00","","600x600","By Trystan","Interval","Russell","13","","","","","Active","Watching","",""
"1266","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:27:12","2019-08-21 15:42:12","2019-08-21 15:41:12","2019-08-21","15:41:12","2019","8","15","Russell","15.00","","600x600","By Trystan","Interval","Russell","14","","","","","Active","Flying","",""
"1266","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-08-21 15:27:12","2019-08-21 15:42:12","","","","","","","Russell","15.00","","600x600","By Trystan","Interval","Russell","15","","","","","","","",""
"1378","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-12 15:46:58","2019-09-12 16:01:58","2019-09-12 15:47:58","2019-09-12","15:47:58","2019","9","15","Russell","15.00","","600x600","By trystan","Interval","Russell","1","Maintenance","Preening","","","","","Inactive","Resting"
"1378","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-12 15:46:58","2019-09-12 16:01:58","2019-09-12 15:48:58","2019-09-12","15:48:58","2019","9","15","Russell","15.00","","600x600","By trystan","Interval","Russell","2","","","","","","","Inactive","Resting"
"1378","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-12 15:46:58","2019-09-12 16:01:58","2019-09-12 15:49:58","2019-09-12","15:49:58","2019","9","15","Russell","15.00","","600x600","By trystan","Interval","Russell","3","","","","","","","Inactive","Resting"
"1378","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-12 15:46:58","2019-09-12 16:01:58","2019-09-12 15:50:58","2019-09-12","15:50:58","2019","9","15","Russell","15.00","","600x600","By trystan","Interval","Russell","4","","","","","","","Inactive","Resting"
"1378","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-12 15:46:58","2019-09-12 16:01:58","2019-09-12 15:51:58","2019-09-12","15:51:58","2019","9","15","Russell","15.00","","600x600","By trystan","Interval","Russell","5","","","","","","","Inactive","Resting"
"1378","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-12 15:46:58","2019-09-12 16:01:58","2019-09-12 15:52:58","2019-09-12","15:52:58","2019","9","15","Russell","15.00","","600x600","By trystan","Interval","Russell","6","","","","","","","Inactive","Sleeping"
"1378","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-12 15:46:58","2019-09-12 16:01:58","2019-09-12 15:53:58","2019-09-12","15:53:58","2019","9","15","Russell","15.00","","600x600","By trystan","Interval","Russell","7","","","","","","","Inactive","Sleeping"
"1378","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-12 15:46:58","2019-09-12 16:01:58","2019-09-12 15:54:58","2019-09-12","15:54:58","2019","9","15","Russell","15.00","","600x600","By trystan","Interval","Russell","8","","","","","","","Inactive","Sleeping"
"1378","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-12 15:46:58","2019-09-12 16:01:58","2019-09-12 15:55:58","2019-09-12","15:55:58","2019","9","15","Russell","15.00","","600x600","By trystan","Interval","Russell","9","","","","","","","Inactive","Resting"
"1378","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-12 15:46:58","2019-09-12 16:01:58","2019-09-12 15:56:58","2019-09-12","15:56:58","2019","9","15","Russell","15.00","","600x600","By trystan","Interval","Russell","10","","","","","","","Inactive","Resting"
"1378","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-12 15:46:58","2019-09-12 16:01:58","2019-09-12 15:57:58","2019-09-12","15:57:58","2019","9","15","Russell","15.00","","600x600","By trystan","Interval","Russell","11","Maintenance","Preening","","","Active","Defecation","Inactive","Resting"
"1378","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-12 15:46:58","2019-09-12 16:01:58","2019-09-12 15:58:58","2019-09-12","15:58:58","2019","9","15","Russell","15.00","","600x600","By trystan","Interval","Russell","12","Maintenance","Preening","","","","","",""
"1378","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-12 15:46:58","2019-09-12 16:01:58","2019-09-12 15:59:58","2019-09-12","15:59:58","2019","9","15","Russell","15.00","","600x600","By trystan","Interval","Russell","13","Maintenance","Preening","","","","","Inactive","Resting"
"1378","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-12 15:46:58","2019-09-12 16:01:58","2019-09-12 16:00:58","2019-09-12","16:00:58","2019","9","16","Russell","15.00","","600x600","By trystan","Interval","Russell","14","Maintenance","Wing stretch","","","Active","Flying","Inactive","Resting"
"1378","Turaco","Beckie Hodgson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-12 15:46:58","2019-09-12 16:01:58","","","","","","","Russell","15.00","","600x600","By trystan","Interval","Russell","15","","","","","","","",""
"1392","Turaco","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:39:47","2019-09-21 09:54:47","2019-09-21 09:40:47","2019-09-21","09:40:47","2019","9","9","Russell","15.00","","600x600","","Interval","Russell","1","","","","","Active","Watching","",""
"1392","Turaco","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:39:47","2019-09-21 09:54:47","2019-09-21 09:41:47","2019-09-21","09:41:47","2019","9","9","Russell","15.00","","600x600","","Interval","Russell","2","","","","","","","Inactive","Resting"
"1392","Turaco","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:39:47","2019-09-21 09:54:47","2019-09-21 09:42:47","2019-09-21","09:42:47","2019","9","9","Russell","15.00","","600x600","","Interval","Russell","3","","","","","","","Inactive","Resting"
"1392","Turaco","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:39:47","2019-09-21 09:54:47","2019-09-21 09:43:47","2019-09-21","09:43:47","2019","9","9","Russell","15.00","","600x600","","Interval","Russell","4","","","","","","","Inactive","Resting"
"1392","Turaco","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:39:47","2019-09-21 09:54:47","2019-09-21 09:44:47","2019-09-21","09:44:47","2019","9","9","Russell","15.00","","600x600","","Interval","Russell","5","","","","","","","Inactive","Resting"
"1392","Turaco","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:39:47","2019-09-21 09:54:47","2019-09-21 09:45:47","2019-09-21","09:45:47","2019","9","9","Russell","15.00","","600x600","","Interval","Russell","6","","","","","","","Inactive","Resting"
"1392","Turaco","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:39:47","2019-09-21 09:54:47","2019-09-21 09:46:47","2019-09-21","09:46:47","2019","9","9","Russell","15.00","","600x600","","Interval","Russell","7","","","","","","","Inactive","Resting"
"1392","Turaco","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:39:47","2019-09-21 09:54:47","2019-09-21 09:47:47","2019-09-21","09:47:47","2019","9","9","Russell","15.00","","600x600","","Interval","Russell","8","","","","","","","Inactive","Resting"
"1392","Turaco","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:39:47","2019-09-21 09:54:47","2019-09-21 09:48:47","2019-09-21","09:48:47","2019","9","9","Russell","15.00","","600x600","","Interval","Russell","9","","","","","","","Inactive","Resting"
"1392","Turaco","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:39:47","2019-09-21 09:54:47","2019-09-21 09:49:47","2019-09-21","09:49:47","2019","9","9","Russell","15.00","","600x600","","Interval","Russell","10","","","","","","","Inactive","Resting"
"1392","Turaco","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:39:47","2019-09-21 09:54:47","2019-09-21 09:50:47","2019-09-21","09:50:47","2019","9","9","Russell","15.00","","600x600","","Interval","Russell","11","","","","","","","Inactive","Resting"
"1392","Turaco","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:39:47","2019-09-21 09:54:47","2019-09-21 09:51:47","2019-09-21","09:51:47","2019","9","9","Russell","15.00","","600x600","","Interval","Russell","12","","","","","","","Inactive","Resting"
"1392","Turaco","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:39:47","2019-09-21 09:54:47","2019-09-21 09:52:47","2019-09-21","09:52:47","2019","9","9","Russell","15.00","","600x600","","Interval","Russell","13","","","","","","","Inactive","Resting"
"1392","Turaco","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:39:47","2019-09-21 09:54:47","2019-09-21 09:53:47","2019-09-21","09:53:47","2019","9","9","Russell","15.00","","600x600","","Interval","Russell","14","","","","","","","Inactive","Resting"
"1392","Turaco","Ashley Bowen","664aada0-4976-408a-a13f-3f2629c3b099","2019-09-21 09:39:47","2019-09-21 09:54:47","","","","","","","Russell","15.00","","600x600","","Interval","Russell","15","","","","","","","",""
"1513","Turaco","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 15:12:16","2019-09-29 15:27:16","2019-09-29 15:13:16","2019-09-29","15:13:16","2019","9","15","Russell","15.00","","600x600","","Interval","Russell","1","","","","","","","Inactive","Resting"
"1513","Turaco","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 15:12:16","2019-09-29 15:27:16","","","","","","","Russell","15.00","","600x600","","Interval","Russell","2","","","","","","","",""
"1513","Turaco","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 15:12:16","2019-09-29 15:27:16","2019-09-29 15:15:16","2019-09-29","15:15:16","2019","9","15","Russell","15.00","","600x600","","Interval","Russell","3","","","","","","","Inactive","Resting"
"1513","Turaco","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 15:12:16","2019-09-29 15:27:16","2019-09-29 15:16:16","2019-09-29","15:16:16","2019","9","15","Russell","15.00","","600x600","","Interval","Russell","4","","","","","","","Inactive","Resting"
"1513","Turaco","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 15:12:16","2019-09-29 15:27:16","2019-09-29 15:17:16","2019-09-29","15:17:16","2019","9","15","Russell","15.00","","600x600","","Interval","Russell","5","","","","","","","Inactive","Resting"
"1513","Turaco","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 15:12:16","2019-09-29 15:27:16","2019-09-29 15:18:16","2019-09-29","15:18:16","2019","9","15","Russell","15.00","","600x600","","Interval","Russell","6","","","","","","","Inactive","Resting"
"1513","Turaco","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 15:12:16","2019-09-29 15:27:16","2019-09-29 15:19:16","2019-09-29","15:19:16","2019","9","15","Russell","15.00","","600x600","","Interval","Russell","7","","","","","","","Inactive","Resting"
"1513","Turaco","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 15:12:16","2019-09-29 15:27:16","2019-09-29 15:20:16","2019-09-29","15:20:16","2019","9","15","Russell","15.00","","600x600","","Interval","Russell","8","","","","","","","Inactive","Resting"
"1513","Turaco","Arlisa Homan","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-09-29 15:12:16","2019-09-29 15:27:16","2019-09-29 15:21:16","2019-09-29","15:21:16","2019","9","15","Russell","15.00","","600x600","","Interval","Russell","9","","","","","","","Inactive","Resting"
